date,open,close,high,low,volume,return,long_period_return,short_period_return,volume_ratio,Sharpe,future_return,signal
2016-03-23,2193.18,2198.98,2206.44,2176.3,1977599600,-0.0025356418712039197,0.007164547702821282,0.006927539661215214,1.1452208832000035,0.7522695242180847,-0.015284359111951917,1
2016-03-24,2185.42,2165.37,2204.32,2165.03,2168672900,-0.015284359111951917,0.004458756962546844,-0.006042785348313373,0.9071416578590991,0.3480599289396753,0.004696656922373643,1
2016-03-25,2161.02,2175.54,2179.64,2154.39,1412150200,0.004696656922373643,0.005084129720164857,-0.004374448020260731,0.7413618934687424,0.40093328227221636,-0.008163490443751753,1
2016-03-28,2187.98,2157.78,2207.61,2152.87,1641498500,-0.008163490443751753,0.0022762636943951214,-0.006250397544443342,0.7016448945387332,0.17255798391809374,-0.0183985392394036,1
2016-03-29,2157.06,2118.08,2161.06,2106.84,1667896700,-0.0183985392394036,-0.0023381589841554268,-0.007288457586927237,0.7063294860934944,-0.1662152825712828,0.02411145943496007,1
2016-03-30,2134.38,2169.15,2169.55,2134.38,1639530900,0.02411145943496007,-0.002268895624394537,-0.0008168567493984277,0.8606909450231294,-0.15959477552127316,0.007883272249498585,1
2016-03-31,2182.06,2186.25,2203.68,2172.52,2346207100,0.007883272249498585,-0.0010986631513541273,0.004532064148351685,1.0263163285422052,-0.07457330725257609,0.0035037164093767448,1
2016-04-01,2180.38,2193.91,2199.22,2151.62,2460465900,0.0035037164093767448,-0.00023589768269974672,0.011832816031278467,1.1278244050592021,-0.015927075834441334,0.01724774489381975,1
2016-04-05,2189.94,2231.75,2241.31,2179.65,3224673300,0.01724774489381975,0.004411545746696206,0.009544911184231694,1.3020607130680928,0.3063469470262574,-0.005842948358911193,1
2016-04-06,2219.98,2218.71,2229.04,2200.59,2552719200,-0.005842948358911193,0.0029058878493698004,0.0049695043147617675,1.2374737651953664,0.1949244452359043,-0.01795638005868283,1
2016-04-07,2224.17,2178.87,2228.28,2177.99,2063616800,-0.01795638005868283,0.0015069036186653609,-0.0021838611745914247,1.1466977339132378,0.09135680930759435,-0.01167577689352739,1
2016-04-08,2164.19,2153.43,2167.1,2133.68,1627046400,-0.01167577689352739,0.0024672982395048193,-0.011825035103707138,0.9153986822400878,0.16131809047547419,0.01427025721755526,1
2016-04-11,2167.66,2184.16,2195.52,2167.66,1748095500,0.01427025721755526,0.0010614122084469896,-0.005120633244884987,0.7920224804480266,0.07983491445046853,-0.006537982565379741,1
2016-04-12,2181.86,2169.88,2184.62,2155.61,1501280800,-0.006537982565379741,-0.0009987670508213428,-0.0013145007471172903,0.7496637352747861,-0.07578682468758814,0.015567681162091729,1
2016-04-13,2184.76,2203.66,2224.46,2184.4,3005040700,0.015567681162091729,0.0007246564852807978,0.007766651938089082,0.9282025763458102,0.04970240332584989,0.005064302115571406,1
2016-04-14,2218.05,2214.82,2225.85,2195.14,1886137400,0.005064302115571406,-0.0010158353401832512,0.004698000237427798,1.0369718416263711,-0.0786840145627774,-0.0025961477682159284,1
2016-04-15,2217.07,2209.07,2223.84,2200.75,1587456900,-0.0025961477682159284,-0.0005520066843696421,0.006011945169815736,1.126550539697494,-0.04324207924811196,-0.01812980122857133,1
2016-04-18,2199.45,2169.02,2199.45,2164.73,1502072900,-0.01812980122857133,-0.0005767811372108562,-0.005220548960405284,0.902992315667489,-0.04504338853048616,0.0016182423398587442,1
2016-04-19,2179.55,2172.53,2186.05,2160.97,1259516300,0.0016182423398587442,0.0013223644675585916,-0.0063692355523095046,0.8124979044232306,0.11174734810263716,-0.027861525502524742,-1
2016-04-20,2177.33,2112.0,2179.63,2060.01,2727984500,-0.027861525502524742,-0.00469646163530998,-0.014791028130412442,0.950964422222535,-0.32272424194928434,-0.013271780303030445,-1
2016-04-21,2100.14,2083.97,2112.52,2080.89,1193518800,-0.013271780303030445,-0.0056584327406886525,-0.013171687821898814,0.9184999258899209,-0.3794377087345321,0.0005326372260636703,-1
2016-04-22,2074.86,2085.08,2089.93,2065.05,1013600900,0.0005326372260636703,-0.007806296160121232,-0.01353355619316384,1.0308815173429537,-0.6410184057770955,-0.005304352830586834,-1
2016-04-25,2081.49,2074.02,2081.49,2055.43,920988700,-0.005304352830586834,-0.009287532581000981,-0.0060144986358512025,0.7152200082723028,-0.8507523606969394,0.006422310295947087,-1
2016-04-26,2074.42,2087.34,2087.78,2067.4,840211500,0.006422310295947087,-0.007999181428977693,0.0005501982304746411,0.6845642564640397,-0.6511543653874792,-0.006855615280692118,-1
2016-04-27,2087.62,2073.03,2090.33,2069.17,753546900,-0.006855615280692118,-0.0063885834364235195,-0.0019125526051106216,0.6737278184621962,-0.558176369187414,-0.005634264820094437,-1
2016-04-28,2075.38,2061.35,2078.43,2043.79,1031328400,-0.005634264820094437,-0.007424655887845403,-0.0020225232682798224,0.7222111486841074,-0.6801711793298036,-0.004138064860406909,-1
2016-04-29,2055.73,2052.82,2062.2,2049.0,754300900,-0.004138064860406909,-0.0040355900818285695,-0.005542648320397821,0.9104491767066394,-0.6551303406381757,0.020586315410021205,-1
2016-05-03,2058.4,2095.08,2095.7,2050.87,1305337600,0.020586315410021205,0.0008012807343216664,0.0036046619098399533,1.0895774274162422,0.08116023570330905,0.007846955724841065,-1
2016-05-04,2088.72,2111.52,2120.96,2083.88,1998915000,0.007846955724841065,0.0018461833770041514,0.008098402091485121,1.2452886480940315,0.18063376755429147,0.0027610441767067506,1
2016-05-05,2109.92,2117.35,2126.31,2106.84,1703946900,0.0027610441767067506,0.0029983829494746633,0.01039810510385634,1.3932253167315307,0.3083923844862032,-0.027340779748270205,1
2016-05-06,2116.23,2059.46,2120.9,2057.71,1961005900,-0.027340779748270205,-0.001824915628270664,-0.005577593282240796,1.3898991531149036,-0.12336010507675109,-0.028517184116224614,1
2016-05-09,2048.63,2000.73,2048.63,1995.34,1815955600,-0.028517184116224614,-0.004919425461918163,-0.01769897322926269,1.2098230977741244,-0.27406335328758175,0.009231630454884066,1
2016-05-10,2000.07,2019.2,2038.15,1999.3,1546230700,0.009231630454884066,-0.0027957261369212344,-0.015542111136536918,1.1204335397140635,-0.14938889626361632,0.00757725832012679,-1
2016-05-11,2024.39,2034.5,2056.57,2001.57,2055107300,0.00757725832012679,-0.001122108539702135,-0.0039027651137379196,1.0204943086285587,-0.05876650551910941,-0.006694519537969956,-1
2016-05-12,2012.18,2020.88,2030.74,1987.54,1477344800,-0.006694519537969956,-0.005019370675129443,0.003371456412346966,0.943604253399713,-0.3035044409889976,-0.0038745497011203334,-1
2016-05-13,2017.64,2013.05,2033.46,2004.63,1068126500,-0.0038745497011203334,-0.006693871450266786,-0.0009972703063211668,0.9231978000291493,-0.42953248129748683,0.006860236953875942,-1
2016-05-16,2006.64,2026.86,2027.73,1996.51,1055854300,0.006860236953875942,-0.006108272482099759,-0.0012362774284047824,0.765335153990519,-0.38014933064247547,-0.007982791115321186,-1
2016-05-17,2025.87,2010.68,2026.22,2004.81,899527100,-0.007982791115321186,-0.0033428455345356134,-0.001665701287521859,0.7113074916697555,-0.2529047834020505,-0.014268804583523975,-1
2016-05-18,2003.61,1981.99,2004.09,1960.09,1239923600,-0.014268804583523975,-0.0013073627441498076,-0.00513045291498974,0.7980754064063064,-0.14251936225155018,-0.002578216842668124,-1
2016-05-19,1979.42,1976.88,1996.12,1974.23,804656100,-0.002578216842668124,-0.0029944837866572632,-0.008276604180504429,0.798738541179379,-0.378518851901099,0.006287685646068519,-1
2016-05-20,1968.32,1989.31,1989.74,1963.64,842783200,0.006287685646068519,-0.0031787084543798733,-0.0035197785933745265,0.9118819028508047,-0.4163880478739327,0.006550009802393841,-1
2016-05-23,1991.04,2002.34,2003.96,1990.81,955918800,0.006550009802393841,-0.0012866328343279023,0.003419826201931412,0.8846204102909071,-0.15623875534939374,-0.010312933867375085,-1
2016-05-24,1998.84,1981.69,1998.84,1973.39,780675000,-0.010312933867375085,-0.002206402000935724,0.0008415871936957586,0.9147647136926029,-0.2477824938856831,-0.0063228860215270855,-1
2016-05-25,1992.21,1969.16,1996.31,1965.74,860288000,-0.0063228860215270855,-0.004089705283136157,-0.0033619366955027763,0.9491866339374265,-0.5101089686028754,-0.002574701903349741,-1
2016-05-26,1966.86,1964.09,1975.75,1940.87,861087600,-0.002574701903349741,-0.0033171211099973785,-0.00640350726408397,0.9200649848813539,-0.4231988487736585,0.0010233746926058274,-1
2016-05-27,1963.42,1966.1,1972.37,1956.2,720511400,0.0010233746926058274,-0.001132524070550264,-0.002624737744090333,0.9779976785698338,-0.18130311687039147,0.0017801739484257784,-1
2016-05-30,1962.22,1969.6,1982.53,1951.19,902839100,0.0017801739484257784,-0.0005098968146797064,7.628224589395494e-05,0.9785485052299873,-0.0809940880703607,0.031788180341186134,-1
2016-05-31,1969.61,2032.21,2032.47,1969.61,1919374000,0.031788180341186134,0.0031330309989085242,0.011530576327405914,1.1807911165301297,0.2271086857802288,-0.0029130847697826923,-1
2016-06-01,2030.12,2026.29,2043.27,2023.81,1415705100,-0.0029130847697826923,0.0017811603457404482,0.010218423173276406,1.3254476300332518,0.12843565074010982,0.0021072995474487044,1
2016-06-02,2024.28,2030.56,2032.44,2019.0,1110689100,0.0021072995474487044,0.003555479405000989,0.010327465039617382,1.3315533949281413,0.2773898227840309,0.0025510204081633514,1
2016-06-03,2037.89,2035.74,2041.43,2024.62,1280487400,0.0025510204081633514,0.0048231803235281945,0.0005817450619431211,1.0818481431518183,0.398730968251041,-0.001031565917062105,1
2016-06-06,2041.03,2033.64,2048.94,2027.5,1026107300,-0.001031565917062105,0.005043628321569286,0.0012089180128499837,0.9519979754799156,0.4219819021764783,-0.0034666902696642854,1
2016-06-07,2033.82,2026.59,2035.52,2020.7,735049100,-0.0034666902696642854,0.004402190469816413,-0.0006490785928543463,0.8458827730038576,0.35735506781866233,-0.0018800053291488927,1
2016-06-08,2025.02,2022.78,2029.59,2008.69,977113500,-0.0018800053291488927,0.0038793077158771733,-0.0021260871719584276,0.7548322033329965,0.309734639245529,-0.031792879106971594,1
2016-06-13,2001.38,1958.47,2008.41,1957.94,1264390700,-0.031792879106971594,-0.005203700776716788,-0.01237985823526159,0.8893339526782165,-0.4353358290461164,-0.0030738280392347272,1
2016-06-14,1946.92,1952.45,1957.26,1940.15,811793400,-0.0030738280392347272,-0.005226664100924221,-0.012248904158451738,0.9887213987265467,-0.4374391807262681,0.011447156137160963,-1
2016-06-15,1927.53,1974.8,1978.12,1925.05,1095447500,0.011447156137160963,-0.00389239887382247,-0.007806517003015119,1.029217450718602,-0.2917009595776241,-0.0108517318209439,-1
2016-06-16,1960.59,1953.37,1969.58,1948.45,1142718000,-0.0108517318209439,-0.0058070777636949344,-0.0008261345743392212,1.0090677324456063,-0.4390586114010372,0.0013719878978382116,-1
2016-06-17,1953.39,1956.05,1971.05,1947.61,1393035900,0.0013719878978382116,-0.00546371293299489,0.0006558040713517584,1.141956781258237,-0.40771278056358895,-0.0021829707829554845,-1
2016-06-20,1956.38,1951.78,1958.96,1939.63,893013500,-0.0021829707829554845,-0.005280324434893632,-0.0038875715686870573,1.055815779474685,-0.3928376447863297,-0.0033559110145610083,-1
2016-06-21,1959.24,1945.23,1969.32,1938.66,1091511000,-0.0033559110145610083,-0.00549116810423822,-0.0013889646332260936,1.0245796254333017,-0.4100718706796065,0.005161343388699446,-1
2016-06-22,1943.11,1955.27,1955.73,1939.43,808840100,0.005161343388699446,-0.00021199346199949977,-0.00012584613627234878,0.9007085432121205,-0.029857216655058697,-0.0037693004035247446,-1
2016-06-23,1953.85,1947.9,1954.89,1939.56,868237500,-0.0037693004035247446,-0.0003113466568980737,-0.0006546226764621021,0.8858102465898973,-0.04353499253982579,-0.015668155449458432,-1
2016-06-24,1946.97,1917.38,1954.79,1886.58,1303814600,-0.015668155449458432,-0.004184962597843701,-0.004758704154761244,0.9272439602071354,-0.5924251959639664,0.013434999843536577,-1
2016-06-27,1908.36,1943.14,1943.21,1907.63,951677900,0.013434999843536577,-0.0007154295029179192,-0.002000818669815533,0.9970688393775369,-0.07989060958393722,0.003612709326142216,-1
2016-06-28,1935.6,1950.16,1951.29,1924.97,1189725100,0.003612709326142216,-0.0003953264417316328,0.00045985124007345374,1.131144647818583,-0.0435318102429002,0.018839479837551742,-1
2016-06-29,1957.65,1986.9,2006.45,1956.91,2356935000,0.018839479837551742,0.0026078807897693995,0.011962396335743511,1.224645775093524,0.22606539126265368,-0.006341537067794167,-1
2016-06-30,1986.62,1974.3,1987.69,1966.4,1273263100,-0.006341537067794167,0.0021813627821646625,0.00537021736529993,1.2849467096040699,0.1841701517778,-0.00030390518158329716,1
2016-07-01,1975.44,1973.7,1986.8,1971.35,1028399800,-0.00030390518158329716,0.001400612986409985,0.004064679196058092,1.2115467626714496,0.11874498813992138,0.023863809089527344,1
2016-07-04,1967.55,2020.8,2024.3,1965.69,2149799800,0.023863809089527344,0.0053482000568459975,0.005739455613383293,1.0129838106955311,0.3776191994517463,0.024401227236737988,1
2016-07-05,2030.28,2070.11,2092.68,2030.28,3656173100,0.024401227236737988,0.011072397583445486,0.01598704371489401,1.2650248117549898,0.9063262845019107,-0.0069947973779170836,1
