date,open,close,high,low,volume,return,long_period_return,short_period_return,volume_ratio,Sharpe,future_return,signal
2016-03-23,5478.6,5489.48,5518.4,5441.97,362794100,0.0013169751161017373,0.007714521306390355,0.004348217533844845,1.1191571369717408,0.7402516023394077,-0.012332679962400728,1
2016-03-24,5464.45,5421.78,5481.71,5409.85,351637500,-0.012332679962400728,0.004614363585056117,-0.005773269982045044,0.93547128822613,0.36040877340112604,0.007654312790264406,1
2016-03-25,5418.81,5463.28,5477.69,5411.73,294592400,0.007654312790264406,0.00610792605172672,-0.001120464018678195,0.7980948326085905,0.4926798084039583,0.0010231948573018457,1
2016-03-28,5485.67,5468.87,5561.59,5450.04,389419500,0.0010231948573018457,0.003410422203169196,-0.0012183907716114921,0.805831289394836,0.31424211732471774,-0.018387710806802793,1
2016-03-29,5459.17,5368.31,5473.49,5337.69,297402700,-0.018387710806802793,-0.0012854615028718192,-0.0032367343864121803,0.8463180887840228,-0.10467335215528362,0.03427335604687509,1
2016-03-30,5424.27,5552.3,5553.55,5424.27,408509800,0.03427335604687509,0.001034763277357631,0.005636280032458048,0.9966845876423951,0.06044322570199529,-0.0019973704590890984,1
2016-03-31,5558.96,5541.21,5583.01,5522.12,363475700,-0.0019973704590890984,0.0016500110831786374,0.0046294249269944006,1.0111058761962306,0.09770487519589571,-0.006594227614546311,1
2016-04-01,5531.73,5504.67,5542.2,5416.14,284828600,-0.006594227614546311,0.0005198392645146306,0.008560585991079894,1.0318149052305383,0.030265502799817767,0.01894391489408087,1
2016-04-05,5497.98,5608.95,5610.23,5489.18,418957700,0.01894391489408087,0.004987924244012002,0.0034507722734818205,1.013467272975302,0.2876110075003295,0.007641358899615813,1
2016-04-06,5595.01,5651.81,5653.7,5588.41,481417300,0.007641358899615813,0.00498607368820506,0.006663682059716791,1.0459392010414883,0.2875097933006458,-0.012992298042574069,1
2016-04-07,5671.59,5578.38,5680.38,5577.26,460012000,-0.012992298042574069,0.002983860416794215,0.004530991917040872,1.1693184594132422,0.16010581879266378,-0.0029166173692004582,1
2016-04-08,5537.85,5562.11,5575.43,5500.45,384599400,-0.0029166173692004582,0.005194016622165977,-0.0027558521707195713,1.104313803451269,0.3153337014508453,0.02241595365787452,1
2016-04-11,5603.68,5686.79,5705.39,5603.68,511958800,0.02241595365787452,0.0035001019951658957,0.002169012748699998,1.0895210434307507,0.2634857560061383,-0.0117570720916369,1
2016-04-12,5679.69,5619.93,5686.91,5581.1,369251700,-0.0117570720916369,0.002105858904801924,0.002580754732345721,1.014610292260694,0.14603178829389887,0.006624637673422917,1
2016-04-13,5655.13,5657.16,5721.32,5646.62,472463100,0.006624637673422917,0.003994268231654671,0.005761173079886846,1.0193347231814183,0.2863441437765095,0.005343670675745482,1
2016-04-14,5680.23,5687.39,5693.41,5642.83,345559300,0.005343670675745482,0.002051376200463901,7.041208584383322e-05,0.9157245222473762,0.16571904565590084,0.0010989223527839709,1
2016-04-15,5696.38,5693.64,5697.69,5660.57,283626600,0.0010989223527839709,0.0011167424080593521,0.0043557435673174565,0.9091214107042918,0.0920589094527228,-0.015464623685375267,1
2016-04-18,5669.08,5605.59,5669.08,5594.6,296409000,-0.015464623685375267,0.0007635530305163238,-0.003007343552281938,0.8107464462983819,0.06042928521395379,0.0014075235613020265,1
2016-04-19,5629.94,5613.48,5642.29,5578.53,244609400,0.0014075235613020265,0.0013812874491595359,-0.004319392590429756,0.7623869865759618,0.11023101578801357,-0.034226540399181826,1
2016-04-20,5620.35,5421.35,5626.42,5315.75,451025800,-0.034226540399181826,-0.006710497416134228,-0.016094546841085022,0.9398382399866112,-0.4542746367215149,-0.012351167144714847,1
2016-04-21,5385.35,5354.39,5435.18,5350.04,255908600,-0.012351167144714847,-0.0067953681380025065,-0.015056727994198216,0.9449553820850268,-0.4589174539299122,0.00863777199643656,-1
2016-04-22,5338.61,5400.64,5404.57,5327.09,187603600,0.00863777199643656,-0.006507777520429129,-0.012646645182486704,1.0109035560192345,-0.43019346153257165,-0.008293461515672229,-1
2016-04-25,5381.23,5355.85,5381.51,5318.7,174062500,-0.008293461515672229,-0.00845593926206023,-0.004002285554650172,0.7611308904911346,-0.5956405876731904,0.010439052624700018,-1
2016-04-26,5347.39,5411.76,5413.02,5346.22,182627900,0.010439052624700018,-0.007121634937500795,0.0035944543684881167,0.7086185526085657,-0.4561519248736361,-0.005266308927225127,-1
2016-04-27,5412.79,5383.26,5426.68,5373.16,201042900,-0.005266308927225127,-0.005664732829193632,-0.001040239272732446,0.7669235085295036,-0.37332337287480405,-0.006806284667654983,-1
2016-04-28,5383.33,5346.62,5393.06,5289.48,202524300,-0.006806284667654983,-0.006838134004758919,-0.0005445136567266973,0.8265604323982167,-0.4604842656754587,0.0004750664906052471,-1
2016-04-29,5326.22,5349.16,5363.75,5309.45,153206100,0.0004750664906052471,-0.0018807615919321943,-0.003865842368091621,0.9573771354377038,-0.21610762210246304,0.02691450620284308,-1
2016-05-03,5350.75,5493.13,5493.6,5323.17,283444300,0.02691450620284308,0.0037286203148617953,0.006861096008597782,1.0772084779450988,0.2957416062457784,0.00020389104208340392,-1
2016-05-04,5478.17,5494.25,5533.87,5471.48,239895400,0.00020389104208340392,0.0025237801785256303,0.009197821245177243,1.0986937159716261,0.20250961315354,-0.0007098330072348169,1
2016-05-05,5481.47,5490.35,5502.83,5449.48,184927700,-0.0007098330072348169,0.0036071556797309745,0.008802854745897223,1.1415761406535538,0.3091001091685351,-0.027036527725919246,1
2016-05-06,5494.3,5341.91,5504.24,5341.13,321381100,-0.027036527725919246,-0.0017464986560717774,-0.009180823230356886,1.0975284967297685,-0.11013410054471437,-0.021628967915970132,1
2016-05-09,5308.38,5226.37,5308.38,5203.51,252585000,-0.021628967915970132,-0.004084021368749635,-0.016458442883041397,1.0810691249056221,-0.2323620178678821,-0.0020951444310295386,1
2016-05-10,5205.24,5215.42,5237.3,5197.7,174185700,-0.0020951444310295386,-0.0034110013349460005,-0.01692021335763964,1.0845303769351373,-0.19441808021742638,0.02182566312971912,-1
2016-05-11,5239.5,5329.25,5415.02,5231.68,349150400,0.02182566312971912,-0.00036091610078687567,-0.0006328164057601837,1.002721006527063,-0.018032437658862577,-0.004372097387062013,-1
2016-05-12,5265.24,5305.95,5313.9,5217.63,253512400,-0.004372097387062013,-0.004830430899344746,0.005119473770542522,1.02084254011953,-0.3019152467191508,-0.0029777890858376788,-1
2016-05-13,5287.36,5290.15,5340.95,5255.68,182825900,-0.0029777890858376788,-0.005284956631904901,0.004825258885606476,1.0664732226900664,-0.3328652546123146,0.012602667221156327,-1
2016-05-16,5277.78,5356.82,5358.15,5246.67,263167600,0.012602667221156327,-0.00338317088499188,0.0017509269160855452,0.9083777134204445,-0.1960792301883406,-0.0006272378015313995,-1
2016-05-17,5359.05,5353.46,5399.14,5326.9,250593300,-0.0006272378015313995,0.0003895848184920979,0.0029992134445957497,0.941686027678817,0.028329356820390266,-0.015629144515883153,-1
2016-05-18,5320.17,5269.79,5322.7,5213.64,265052800,-0.015629144515883153,0.001246702447075952,-0.0012179050320860751,1.0452944524996557,0.1017169871183071,-0.0006281085204534742,-1
2016-05-19,5259.11,5266.48,5326.52,5257.61,208277500,-0.0006281085204534742,0.0014562790057296754,-0.005628163612622676,0.9529359250134036,0.11934427354485992,0.008066108672206251,-1
2016-05-20,5241.56,5308.96,5308.97,5220.14,195476400,0.008066108672206251,-0.0005093716310578771,-0.0027303814547101255,0.9639528564734161,-0.05607353223525288,0.0037690997860222453,1
2016-05-23,5311.9,5328.97,5333.72,5296.87,215133000,0.0037690997860222453,0.0006536565365255884,0.003735699979258341,0.9136635376460523,0.07240316029883496,-0.00666732970911843,1
2016-05-24,5318.39,5293.44,5319.37,5264.15,181607100,-0.00666732970911843,0.0001265793046283381,0.0017226262497033555,0.8749647076374034,0.01349986076734013,-0.008557762060210194,1
2016-05-25,5309.44,5248.14,5329.22,5241.96,189598900,-0.008557762060210194,-0.002896339164138308,-0.0038186639944354597,0.9086065601896035,-0.3623759342930072,-0.00013338058817047305,1
