date,open,close,high,low,volume
2009/9/16,3267.51,3227.54,3274.3,3160.69,560504500
2009/9/17,3246.75,3288.58,3301.11,3246.75,551554900
2009/9/18,3298.78,3176.5,3317.14,3143.36,540284800
2009/9/21,3144.68,3179.86,3185.72,3050.35,390589600
2009/9/22,3160.03,3058.53,3175.74,3058.22,383371900
2009/9/23,3064.64,2959.84,3099.54,2939.51,362962000
2009/9/24,2933.09,2975.39,3018.93,2886.08,332172900
2009/9/25,2947.93,2959.91,2996.84,2924.87,226562800
2009/9/28,2965.93,2861.12,2988.49,2851.81,239695800
2009/9/29,2860.79,2853.44,2882.02,2812.61,238028700
2009/9/30,2870.26,2888.72,2931.15,2870.26,219809600
2009/10/9,2967.23,3101.68,3102.17,2967.23,412531200
2009/10/12,3111.47,3047.2,3111.47,3043.69,334049300
2009/10/13,3049.67,3118.52,3155.71,3049.67,366597300
2009/10/14,3143.61,3183.67,3252.16,3143.01,639754900
2009/10/15,3226.1,3216.25,3251.39,3198.34,389889600
2009/10/16,3252.74,3252.59,3286.67,3178.41,506076200
2009/10/19,3250.73,3329.41,3335.48,3214.61,603666300
2009/10/20,3367.74,3360.26,3387.55,3334.84,712451300
2009/10/21,3350.08,3334.47,3380.47,3326.93,538060900
2009/10/22,3348.47,3309.17,3370.64,3307.08,410101100
2009/10/23,3316.71,3423.96,3446.57,3316.71,784764900
2009/10/26,3434.76,3407.14,3436.26,3374.04,571159000
2009/10/27,3363.55,3255.63,3363.55,3254.62,555723300
2009/10/28,3250.05,3301.63,3319.3,3238.2,440645500
2009/10/29,3216.22,3210.34,3259.16,3201.92,387854500
2009/10/30,3288.89,3237.78,3301.63,3234.61,446444200
2009/11/2,3149.14,3325.72,3326.9,3137.64,523943800
2009/11/3,3341.63,3364.75,3372.65,3336.3,559464200
2009/11/4,3374.57,3378.79,3392.59,3338.88,455984600
2009/11/5,3388.07,3407.8,3410.9,3347.32,486114900
2009/11/6,3427.38,3413.36,3442.83,3402.27,534198300
2009/11/9,3397.34,3394.84,3409.93,3359.48,446596300
2009/11/10,3455.26,3392.07,3469.11,3388.85,595515000
2009/11/11,3384.66,3358.52,3384.66,3333.07,419597300
2009/11/12,3367.83,3359.48,3394.49,3350.16,427230800
2009/11/13,3338.68,3349.29,3351.02,3291.05,477462700
2009/11/16,3370.89,3537.38,3537.95,3370.89,983542000
2009/11/17,3566.95,3533.49,3573.09,3522.2,795567200
2009/11/18,3546.4,3605.06,3653.05,3544.4,898294600
2009/11/19,3621.14,3622.66,3639.47,3575.26,689559200
2009/11/20,3608.54,3579.64,3608.62,3557.71,662871900
2009/11/23,3586.04,3617.54,3618.37,3577.58,601218600
2009/11/24,3631.98,3499.36,3686.48,3488.91,957774400
2009/11/25,3488.39,3586.27,3587.53,3466.76,684659000
2009/11/26,3600.31,3462.68,3638.64,3456.35,773207700
2009/11/27,3413.21,3368.76,3462.12,3343.49,567072200
2009/11/30,3404.23,3498.81,3499.89,3393.86,524306200
2009/12/1,3485.43,3519.41,3524.21,3453.57,517412400
2009/12/2,3544.23,3554.53,3574.27,3524.69,569497300
2009/12/3,3552.78,3582.13,3583.31,3505.32,600005600
2009/12/4,3560.86,3645.13,3651.89,3531.26,1139491600
2009/12/7,3650.41,3642.97,3684.61,3607.21,614790900
2009/12/8,3636.46,3583.62,3636.46,3536.92,584586300
2009/12/9,3533.43,3536.62,3582.17,3517.26,565540900
2009/12/10,3555.33,3536.75,3575.34,3505.55,344351600
2009/12/11,3551.27,3528.37,3574.6,3524.29,323056000
2009/12/14,3533.77,3594.18,3618.32,3445.9,730669400
2009/12/15,3579.79,3597.63,3622.55,3569.35,496367900
2009/12/16,3598.35,3575.39,3651.42,3566.33,431548200
2009/12/17,3598.38,3475.36,3611.43,3473.68,481640300
2009/12/18,3452,3406.27,3471.29,3395.69,507951700
2009/12/21,3398.83,3389.58,3418.37,3342.73,321625300
2009/12/22,3396.39,3262.3,3402.16,3246.52,451944000
2009/12/23,3266.92,3287.14,3310.03,3241.23,358824600
2009/12/24,3309.09,3436.42,3437.33,3303.74,477969600
2009/12/25,3437.93,3414.36,3439.67,3393.54,349088700
2009/12/28,3427.34,3471.94,3489.98,3427.34,399169500
2009/12/29,3473.97,3490.92,3492.09,3438.18,338651300
2009/12/30,3497.96,3541.84,3549.7,3496.61,577228000
2009/12/31,3547.88,3534.2,3555.68,3516.37,351356100
2010/1/4,3556.55,3494.21,3563.95,3493.58,453008800
2010/1/5,3517.54,3590.55,3596.83,3511.34,668061600
2010/1/6,3595.54,3582.62,3652.74,3581.5,664518000
2010/1/7,3598.3,3518.03,3635.73,3500.04,586120800
2010/1/8,3503.44,3485.8,3503.44,3420.52,482171100
2010/1/11,3588.57,3482.48,3602.24,3463.34,537164600
2010/1/12,3476.8,3541.75,3543.09,3425.84,711241600
2010/1/13,3458.21,3372.56,3471.78,3360.74,781099600
2010/1/14,3388.92,3411.64,3412.93,3335.15,489920800
2010/1/15,3397.08,3400.01,3426.95,3358.35,441897900
2010/1/18,3385.37,3397.58,3398.94,3363.38,490061500
2010/1/19,3408.07,3420.3,3466.91,3408.07,532287300
2010/1/20,3431.2,3295.92,3434.94,3291.18,609581000
2010/1/21,3287.17,3239.77,3306.04,3209.74,476835300
2010/1/22,3189.54,3168,3191.47,3102.06,505439600
2010/1/25,3145.25,3145.29,3185.74,3133.04,230449200
2010/1/26,3149.68,3028.78,3164.23,3015.61,378375600
2010/1/27,3030.9,3020.23,3074.79,2990.3,307496800
2010/1/28,3024.33,3033.09,3052.09,3000.31,252844400
2010/1/29,3016.93,3013.19,3061.7,3001.73,294271100
2010/2/1,2992.37,2909.59,2993.78,2890.99,313470200
2010/2/2,2943.26,2913.21,2972.93,2908.16,288292800
2010/2/3,2943.03,3058.05,3070.71,2883.5,431746500
2010/2/4,3023.22,3009.7,3041.51,2998.63,334686500
2010/2/5,2917.51,2918.92,2940.2,2893.47,351069200
2010/2/8,2916.45,2930.55,2953.35,2896.76,233012000
2010/2/9,2925.67,2948.84,2963.45,2921.27,186994400
2010/2/10,2987.03,2986.3,2999.56,2964.07,239023300
2010/2/11,2992.82,2988.48,3005.53,2978.18,202784300
2010/2/12,3002.05,3036.13,3038.89,3001.12,231891700
2010/2/22,3042.63,3009.31,3056.21,3008.39,226408400
2010/2/23,3005.01,2955.15,3005.01,2918.42,227373200
2010/2/24,2930.76,2994.15,2995.14,2917.81,271378500
2010/2/25,3003.18,3037.23,3040.37,2997.3,368701200
2010/2/26,3025.73,3012.64,3037.25,3008.07,283709600
2010/3/1,3016.39,3052.8,3059.32,3015.09,329124400
2010/3/2,3052.22,3014.39,3064.16,3001.85,367388100
2010/3/3,3013.28,3040.3,3045.85,2984.43,337634800
2010/3/4,3041.89,2970.49,3053.35,2968.23,352102700
2010/3/5,2973.21,2965.66,2987.57,2952.73,228526900
2010/3/8,2983.56,2991.13,3003.15,2974.23,201389200
2010/3/9,2990.69,3031.7,3063,2959.05,403733100
2010/3/10,3030.32,3003.4,3044.52,2992.84,315908200
2010/3/11,3006.55,3008.71,3026.93,2977.43,310118200
2010/3/12,3010.94,2970.61,3019.29,2969.07,269848100
2010/3/15,2965.37,2913.12,2965.37,2903.32,238899100
2010/3/16,2910.74,2908.77,2920.16,2881.28,196286200
2010/3/17,2921.22,2964.66,2965.06,2915.46,252747100
2010/3/18,2968.01,2974.84,2993.58,2958.03,295188200
2010/3/19,2975.26,3005.59,3010.82,2953.76,295541200
2010/3/22,3004.78,3019.74,3030.4,2996.54,270980100
2010/3/23,3021.19,3015.3,3057.05,3012.83,297752600
2010/3/24,3021.22,3002.12,3043.92,2998.73,229581700
2010/3/25,2995.78,2960.56,2995.78,2951.45,253341700
2010/3/26,2956.54,3002.83,3010.9,2944.62,280489200
2010/3/29,3020.63,3097.14,3115.84,3018.53,575809100
2010/3/30,3101.8,3111.05,3116.59,3085.05,427370500
2010/3/31,3104.88,3064.59,3104.88,3058.82,317031700
2010/4/1,3069.89,3103.41,3112.66,3069.89,459130200
2010/4/2,3120.81,3156.14,3160.98,3120.81,504095900
2010/4/6,3182.12,3186.02,3224.03,3161.7,517156200
2010/4/7,3184.15,3162.43,3184.15,3146.29,334723400
2010/4/8,3147.71,3084.84,3147.71,3082.29,363794000
2010/4/9,3087.01,3118.39,3118.61,3074.62,339789200
2010/4/12,3131.11,3081.13,3137.01,3065.62,355986800
2010/4/13,3078.79,3134.77,3143.35,3064.82,411577600
2010/4/14,3148.79,3141.93,3157.56,3124.66,370022200
2010/4/15,3151.12,3181.42,3188.41,3137.67,474046200
2010/4/16,3176.16,3117.07,3176.16,3107.47,284034800
2010/4/19,3073.58,2932.32,3073.58,2929.95,464494800
2010/4/20,2931.04,2918.49,2954.3,2887.4,333233500
2010/4/21,2929.38,2991.91,2992.1,2908.86,361793600
2010/4/22,2976.53,2964.26,3001.99,2929,376253600
2010/4/23,2966.76,2980.7,3040.28,2965.17,436655000
2010/4/26,2997.78,2968.01,3009.54,2964.24,327168600
2010/4/27,2960.23,2905.43,2960.23,2857.96,441085400
2010/4/28,2880.88,2895.67,2927.15,2857.93,305648200
2010/4/29,2914.58,2842.53,2928.66,2841.48,294027400
2010/4/30,2844.19,2878.92,2880.61,2800.3,345627200
2010/5/4,2827.56,2859.62,2883.76,2817.86,257265400
2010/5/5,2820.65,2848.61,2848.95,2766.42,358504000
2010/5/6,2823.74,2662.63,2823.74,2659.02,414109800
2010/5/7,2592.92,2550.64,2607.21,2542.4,368244000
2010/5/10,2559.2,2590.06,2598.57,2532.66,271323100
2010/5/11,2647.8,2552.41,2652.82,2545.76,327340500
2010/5/12,2534.12,2556.33,2581.87,2506.3,254881200
2010/5/13,2565.76,2627.04,2629.94,2563.32,324310700
2010/5/14,2607.47,2606.2,2622.17,2587.84,251744800
2010/5/17,2561.45,2451.74,2561.45,2450.95,325532500
2010/5/18,2454.01,2511.14,2520.69,2443.39,287472000
2010/5/19,2501.07,2517.31,2551.88,2473.01,326589700
2010/5/20,2498.74,2493.63,2543.68,2490.31,224313500
2010/5/21,2417.8,2513.98,2515.18,2402.7,269239600
2010/5/24,2527.2,2623.04,2635.92,2527.2,433175100
2010/5/25,2595.83,2548.94,2602.03,2532.69,320133100
2010/5/26,2544.26,2541.85,2572.99,2526.74,197866500
2010/5/27,2545.28,2592.04,2597.96,2506.2,309908100
2010/5/28,2631.61,2590.97,2638.28,2573.34,310204000
2010/5/31,2573.35,2513.56,2593.78,2512.89,255568700
2010/6/1,2500.33,2475.87,2517.77,2444.92,253720200
2010/6/2,2473.22,2499.07,2500.23,2449.32,206016800
2010/6/3,2504.52,2466.82,2510.11,2466.24,206596500
2010/6/4,2454.78,2472.66,2477.15,2443.98,148355100
2010/6/7,2423.31,2406.77,2429.69,2393.21,208399400
2010/6/8,2405.08,2399.45,2422.97,2376.1,191043000
2010/6/9,2409.57,2467.92,2471.7,2386.17,336807200
2010/6/10,2444.55,2432.95,2449.38,2424.82,251296400
2010/6/11,2450.62,2461.04,2473.93,2450.62,264215000
2010/6/17,2488.7,2444.07,2494.24,2443.19,193073300
2010/6/18,2439.32,2408.16,2450.27,2399.88,221517500
2010/6/21,2409.45,2482.81,2484.48,2388.12,292167800
2010/6/22,2474.06,2478.69,2492.47,2464.22,232492800
2010/6/23,2460.55,2438.67,2463.61,2414.73,219661900
2010/6/24,2436.47,2430.35,2452.33,2418.97,144060200
2010/6/25,2419.53,2405.56,2427.4,2391.95,140680800
2010/6/28,2398.3,2364.9,2403.23,2356.9,147886600
2010/6/29,2365.74,2267.55,2377.73,2265.7,250871800
2010/6/30,2252.35,2201.8,2252.35,2199.04,205912900
2010/7/1,2197.58,2167.29,2217.78,2163.01,158592800
2010/7/2,2164.58,2161.79,2171.58,2095.04,230593900
2010/7/5,2128.22,2118.18,2138.14,2087.07,175046600
2010/7/6,2111.23,2168.62,2169.23,2109.14,219388200
2010/7/7,2163.3,2183.93,2184.67,2153.14,186220800
2010/7/8,2197.08,2172.53,2200.17,2164.59,164201600
2010/7/9,2175.02,2265.88,2289.33,2154.35,331943800
2010/7/12,2262.2,2291.73,2302.46,2248.68,317962600
2010/7/13,2265.03,2246.49,2265.03,2232.26,222753800
2010/7/14,2257.18,2265.84,2296.55,2256.19,239271400
2010/7/15,2264.5,2213.19,2283.62,2212.7,216044400
2010/7/16,2205.49,2239.34,2241.68,2189.46,193087600
2010/7/19,2209.16,2330.54,2340.86,2200.28,439983500
2010/7/20,2333.2,2405.67,2407.84,2333.2,558723300
2010/7/21,2401.14,2410.41,2438.59,2386.55,555243000
2010/7/22,2400.29,2434.34,2435.96,2393.99,415569900
2010/7/23,2443.03,2446.25,2461.8,2421.18,481283600
2010/7/26,2456.49,2458.48,2463.67,2424.51,367824700
2010/7/27,2448.96,2443.7,2469.23,2424.5,388225000
2010/7/28,2436.92,2528.15,2542.02,2426.17,559246400
2010/7/29,2531.45,2541.82,2549.41,2512.64,575277300
2010/7/30,2532.13,2515.66,2532.13,2493.08,416462800
2010/8/2,2513.73,2550.35,2560.21,2510.61,453673900
2010/8/3,2563.24,2529.83,2607.51,2529.12,609155900
2010/8/4,2526.24,2549.43,2550.33,2478.61,513919400
2010/8/5,2547.85,2509.57,2547.85,2494.67,366188700
2010/8/6,2504.67,2549.71,2550.9,2478.71,483978900
2010/8/9,2545.09,2568.83,2569.77,2536.09,419902700
2010/8/10,2569.01,2474.74,2578.92,2473.44,471880200
2010/8/11,2460.89,2477.47,2498.63,2457.51,287098300
2010/8/12,2450.5,2431.6,2473.24,2427.54,308461900
2010/8/13,2431.3,2471.44,2472.39,2420.04,283735500
2010/8/16,2469.08,2548.92,2553.39,2458.14,431778700
2010/8/17,2551.15,2567.37,2575.51,2542.31,465145500
2010/8/18,2569.93,2562,2580.07,2541.36,360933200
2010/8/19,2575.37,2628.01,2648.1,2575.37,674950900
2010/8/20,2611.53,2551.34,2618.88,2542.02,515924900
2010/8/23,2545.65,2534.54,2558.49,2523.67,284026800
2010/8/24,2526.65,2539.6,2570.23,2494.04,319755900
2010/8/25,2519.12,2470.7,2529.32,2469.5,324857600
2010/8/26,2504.82,2495.37,2527.84,2482.61,310575100
2010/8/27,2492.11,2490.83,2495.98,2461.22,254381000
2010/8/30,2507.13,2544.13,2550.19,2500.65,440453300
2010/8/31,2533.37,2526.31,2536.24,2507.69,373228800
2010/9/1,2528.12,2523.14,2564.91,2499.14,495137800
2010/9/2,2558.43,2551.12,2565.76,2533.89,469209000
2010/9/3,2556.86,2535.76,2561.68,2517.75,408243700
2010/9/6,2546.41,2602.42,2609.82,2541.99,590924600
2010/9/7,2610.43,2608.38,2632.07,2592.12,487329400
2010/9/8,2598.38,2608.21,2609.7,2571.17,416199800
2010/9/9,2610.62,2547.24,2611.18,2540.68,457234200
2010/9/10,2548.78,2539.64,2560.39,2504.52,322623400
2010/9/13,2544.37,2556.28,2570.87,2529.34,328383100
2010/9/14,2566.39,2539.07,2569.7,2529.41,324717100
2010/9/15,2537.56,2492.36,2538.18,2485.48,331033000
2010/9/16,2486.38,2444.7,2494.85,2421.83,340031000
2010/9/17,2450.95,2438.15,2459.82,2432.71,215876000
2010/9/20,2439.38,2413.63,2446.01,2399.26,218355300
2010/9/21,2421.75,2418.41,2427.91,2406.83,140942300
2010/9/27,2427.33,2461,2462.1,2427.33,200470000
2010/9/28,2455.56,2423.19,2455.56,2417.58,215311600
2010/9/29,2422.18,2472.26,2499.59,2421.51,355251400
2010/9/30,2461.99,2518.71,2519.59,2458.82,331766500
2010/10/8,2574.81,2703.3,2709.04,2570.67,946497400
2010/10/11,2787.45,2856.65,2895.54,2787.45,1266225900
2010/10/12,2847.28,2987.76,3009.45,2826.79,1339359400
2010/10/13,2978.08,2981.1,3035.88,2935.21,1011479800
2010/10/14,3014.44,3060.12,3099.34,2981.82,1292758200
2010/10/15,3029.47,3156.32,3192.51,2992.89,1388814100
2010/10/18,3152.73,3108.27,3221.66,3081.59,1514239500
2010/10/19,3107.15,3222.42,3224.94,3086.86,1074507100
2010/10/20,3114.34,3308.91,3377.49,3094.16,1542356700
2010/10/21,3335.26,3279.39,3360,3253.49,1028052300
2010/10/22,3274.99,3278.74,3372.22,3258.44,984733000
2010/10/25,3285.07,3419.87,3420.62,3227.52,1162578200
2010/10/26,3460.44,3394.4,3478.63,3363.44,1186329800
2010/10/27,3370.65,3303.54,3376.03,3295.23,862125300
2010/10/28,3276.98,3270.75,3332.56,3264.73,687105700
2010/10/29,3271,3244.27,3296.8,3228.36,563405400
2010/11/1,3243.54,3416,3416.83,3243.46,899404300
2010/11/2,3438.06,3351.85,3465.74,3350.76,1022607200
2010/11/3,3340.96,3249.12,3342.31,3244,718589700
2010/11/4,3272.39,3343.27,3362.76,3272.39,740177200
2010/11/5,3438.8,3384.83,3461.77,3369.5,862961700
2010/11/8,3398.4,3400.31,3428.64,3349.21,693492000
2010/11/9,3399.03,3418.68,3419.25,3358.96,777978800
2010/11/10,3403.78,3398.19,3416.21,3363.58,637318700
2010/11/11,3389.94,3505.41,3580.01,3389.94,1609390800
2010/11/12,3480.01,3314.15,3574.35,3292.61,1594833100
2010/11/15,3313.89,3249.19,3337.66,3189.02,963818500
2010/11/16,3231.36,3029.67,3231.36,3018.29,996390800
2010/11/17,2949.45,2951.21,3015.98,2931.76,709371400
