date,open,close,high,low,volume
2011/12/30,3615.92,3678.06,3678.67,3615.92,595092500
2012/1/4,3713.68,3579.5,3725.56,3578.4,625001800
2012/1/5,3557.59,3462.27,3564.26,3460.44,609939100
2012/1/6,3455.49,3504.28,3504.83,3408.91,574838600
2012/1/9,3510.31,3708.8,3709.52,3469.76,1177308000
2012/1/10,3711.35,3909.56,3913.25,3701.65,1719284500
2012/1/11,3909.05,3909.88,3938.24,3861.35,1356551200
2012/1/12,3885.01,3930.95,3987.65,3873.23,1140931500
2012/1/13,3927.03,3850.94,3964.59,3785.83,1185731500
2012/1/16,3800.84,3703.43,3855.82,3703.43,805565500
2012/1/17,3708.21,4001.45,4001.62,3704.55,1643416800
2012/1/18,4057.78,3964.54,4126.66,3945.38,1916270900
2012/1/19,3956.06,4054.3,4074,3930.51,1382822400
2012/1/20,4063.23,4060.33,4081.05,3999.62,1085904800
2012/1/30,4085.84,4016.11,4096.67,4014.33,1056888300
2012/1/31,4006.69,4026.49,4038.53,3970.79,743823700
2012/2/1,4010.08,3944.2,4054.72,3928.87,880837700
2012/2/2,3965.05,4045.35,4045.58,3953.51,959973900
2012/2/3,4031.67,4089.31,4104.72,4020.09,1009973000
2012/2/6,4103.3,4103.29,4128.73,4068.52,983302500
2012/2/7,4073.36,4038.25,4073.36,3981.36,888402700
2012/2/8,4032.18,4232.45,4240.5,4018.01,1736950000
2012/2/9,4221.18,4223.18,4269.39,4189.45,1566636400
2012/2/10,4216.98,4226.19,4262.24,4190.83,1208236300
2012/2/13,4174.55,4243.69,4278.94,4156.77,1062522300
2012/2/14,4239.66,4233.81,4249.72,4197.69,917004200
2012/2/15,4223.79,4292.54,4322.15,4205.88,1344021500
2012/2/16,4277.54,4260.51,4306.29,4220.46,1108146500
2012/2/17,4279.25,4239.63,4296.71,4212.14,726735400
2012/2/20,4305.32,4239.53,4315.38,4238.39,1184969400
2012/2/21,4238.82,4284.9,4285.49,4186.49,1019289700
2012/2/22,4291.87,4352.07,4354.34,4285.19,1448905700
2012/2/23,4353.24,4393.53,4413.42,4347.05,1735864900
2012/2/24,4395.91,4446.66,4450.42,4387.94,1643314300
2012/2/27,4467.85,4459.79,4542.64,4459.34,2078642200
2012/2/28,4436.76,4437.12,4460.09,4385.85,1463312800
2012/2/29,4430.82,4416.15,4499.15,4397.27,1376445800
2012/3/1,4376.63,4412.31,4442.6,4372.44,995656300
2012/3/2,4432.75,4503.76,4504.07,4432.75,1247169300
2012/3/5,4513.19,4517.28,4559.4,4501.87,1383127400
2012/3/6,4500.4,4443.53,4500.4,4417.05,1354831700
2012/3/7,4380.32,4365.86,4435.3,4363.19,1169880500
2012/3/8,4387.18,4447.21,4474.59,4387.18,1060868200
2012/3/9,4468.11,4532.73,4532.96,4459.31,1298559300
2012/3/12,4542.44,4546.68,4582,4514.79,1322452400
2012/3/13,4545.26,4602.89,4603.26,4519.68,1415452600
2012/3/14,4632.58,4421.09,4651.88,4387.21,2475312700
2012/3/15,4403.33,4351.45,4439.14,4302.97,1493946000
2012/3/16,4370.35,4443.47,4444.19,4335,1241799600
2012/3/19,4440.6,4541.93,4542.23,4425.75,1383136400
2012/3/20,4531.73,4438.44,4531.73,4438.25,1242405300
2012/3/21,4457.36,4532.3,4580.09,4445.29,1804456600
2012/3/22,4521,4463.25,4528.34,4448,1014640900
2012/3/23,4437.91,4370.42,4451.54,4349.8,1016241500
2012/3/26,4365.53,4361.75,4390.52,4322.86,674340900
2012/3/27,4401,4365.36,4430.24,4359.03,839964500
2012/3/28,4337.1,4141.64,4337.1,4137.09,1060563300
2012/3/29,4103.98,4030.5,4111.45,3999.29,902350500
2012/3/30,4034.85,3997.73,4068.48,3964.45,655206400
2012/4/5,3998.14,4131.88,4133.12,3984,892034800
2012/4/6,4133.43,4142.59,4171,4107.14,748925100
2012/4/9,4128.64,4097.78,4153.36,4094.4,647646500
2012/4/10,4075.1,4139.23,4139.85,3998.03,789765600
2012/4/11,4083.24,4138.61,4166.45,4065.73,740276700
2012/4/12,4145.56,4225.94,4225.94,4145.56,1000907300
2012/4/13,4243.91,4271.13,4290.62,4226.99,1010809800
2012/4/16,4230.28,4248.1,4272.83,4218.76,684580900
2012/4/17,4244.13,4199.83,4269.68,4199.61,617158100
2012/4/18,4218.92,4307.4,4309.48,4216.45,950077100
2012/4/19,4309.81,4293.08,4322.55,4275.81,795316900
2012/4/20,4282.89,4327.01,4330.23,4279.64,923073300
2012/4/23,4322.98,4244.65,4329.95,4229.9,897050600
2012/4/24,4211.77,4218.73,4272.36,4112.97,1101243700
2012/4/25,4211.86,4272.18,4282.05,4202.97,1180594000
2012/4/26,4274.59,4299.88,4328.76,4259.23,1254830500
2012/4/27,4294.35,4265.39,4304.55,4258.05,910831600
2012/5/2,4326.3,4410.43,4450.62,4282.44,1851785800
2012/5/3,4395.3,4420.47,4438.98,4388.04,1362496600
2012/5/4,4412.3,4459.07,4464.89,4388.91,1336220800
2012/5/7,4428.05,4478.49,4478.49,4417.97,1506884800
2012/5/8,4472.27,4475.61,4490.59,4411.72,1269769200
2012/5/9,4434.68,4367.89,4434.68,4367.69,1256378100
2012/5/10,4362.82,4385.56,4408.54,4362.78,1003849000
2012/5/11,4378.16,4355.24,4431.4,4354.66,984791300
2012/5/14,4391.33,4298.61,4395.98,4297.07,979874900
2012/5/15,4251.28,4259.85,4260.61,4199.44,932307500
2012/5/16,4244.22,4200.56,4253.51,4200.22,865302600
2012/5/17,4204.83,4275.05,4277.36,4192.38,794181900
2012/5/18,4243.59,4196.72,4265.17,4185.56,835190000
2012/5/21,4191.3,4231.77,4272.25,4170.69,828412900
2012/5/22,4251.2,4292.5,4292.5,4248.77,804838900
2012/5/23,4276.2,4242.49,4294.63,4206.79,805407500
2012/5/24,4227.52,4209.63,4254.11,4198.19,673065500
2012/5/25,4211.1,4167.82,4224.12,4147.95,562092300
2012/5/28,4144.3,4219.19,4219.33,4072.98,839208900
2012/5/29,4213.6,4311.07,4324.12,4207.85,1294749400
2012/5/30,4303.08,4286.31,4312.68,4277.6,873659700
2012/5/31,4254.41,4275.27,4304.48,4240.87,711395900
2012/6/1,4278.36,4271.72,4321.85,4256.77,844222000
2012/6/4,4209.74,4118.9,4213.99,4118.9,1109503000
2012/6/5,4121.03,4090.8,4145.85,4079.41,681165000
2012/6/6,4110.02,4099.16,4147.88,4078.72,909515600
2012/6/7,4160.83,4070.21,4169.54,4058.38,864663100
2012/6/8,4099.85,4027.2,4100.78,4022.05,754287200
2012/6/11,4037.47,4099.41,4105.45,4023.97,646951700
2012/6/12,4071.31,4052.56,4082.81,4040.47,619027400
2012/6/13,4064.35,4097.84,4097.92,4034.12,775109500
2012/6/14,4088.77,4057.37,4107.05,4054.46,762256000
2012/6/15,4068.06,4062.22,4084.11,4000.73,765721400
2012/6/18,4080.85,4095.04,4119.48,4077.99,680074000
2012/6/19,4090.14,4050.53,4090.39,4044.88,575650000
2012/6/20,4063.32,4049.93,4082.29,4043.84,565844800
2012/6/21,4032.07,3955.35,4032.07,3944.81,757444600
2012/6/25,3936.78,3808.59,3936.78,3806.68,753157000
2012/6/26,3793.1,3814.73,3832.24,3761.73,629361700
2012/6/27,3812.05,3773.53,3836.86,3772.27,568294300
2012/6/28,3785.87,3707.83,3798.48,3707.42,574407500
2012/6/29,3695.09,3768.42,3771.29,3662.39,732981800
2012/7/2,3810.04,3805.01,3831.6,3796.66,787929800
2012/7/3,3804.44,3803.05,3840.11,3785.63,646837300
2012/7/4,3819.87,3815.29,3843.27,3798.73,721985800
2012/7/5,3793.42,3727.26,3793.42,3713.66,655184300
2012/7/6,3744.85,3792.64,3796.43,3684.69,859642600
2012/7/9,3757,3666.27,3770.75,3666.13,850150300
2012/7/10,3655.68,3652.76,3680.2,3638.15,643834500
2012/7/11,3647.58,3704.32,3705.11,3643.31,643329800
2012/7/12,3688.08,3799.43,3824.7,3659.7,1281116800
2012/7/13,3772.2,3759.07,3811.54,3749.17,772943000
2012/7/16,3756.77,3653.78,3759.89,3652.63,813534900
2012/7/17,3640.21,3686.66,3692.75,3639.89,654039900
2012/7/18,3679.41,3722.8,3723.3,3635.65,735990700
2012/7/19,3713.94,3738.52,3776.81,3702.82,887485300
2012/7/20,3729.96,3695.48,3747.32,3686.56,638905800
2012/7/23,3667.44,3645.59,3675.55,3628.47,633528800
2012/7/24,3619.82,3658.2,3685.52,3614.61,563565300
2012/7/25,3643.06,3617.11,3668.3,3612.35,484221300
2012/7/26,3619.99,3599.22,3656.55,3596.65,553029700
2012/7/27,3614.84,3610.86,3635.16,3595.98,596616600
2012/7/30,3607.51,3557.16,3628.62,3546.41,562871900
2012/7/31,3552.49,3469.51,3562.38,3468.47,606657600
2012/8/1,3463.64,3534.26,3554.75,3463.35,560558600
2012/8/2,3526.37,3485.64,3532.26,3472.56,471145700
2012/8/3,3494.86,3552.5,3552.78,3486.48,569723900
2012/8/6,3544.09,3661.27,3663.26,3536.4,922762200
2012/8/7,3660.22,3702.33,3704.09,3654.46,1018751800
2012/8/8,3705.3,3729.41,3767.26,3701.58,1113394800
2012/8/9,3724.72,3755.61,3765.06,3687.56,935660300
2012/8/10,3747.28,3732.32,3760.8,3723.28,765566500
2012/8/13,3722.38,3659.55,3724.22,3658.76,812642700
2012/8/14,3652.95,3686.57,3686.99,3586.36,842252300
2012/8/15,3672.62,3631.11,3672.62,3628.05,535775100
2012/8/16,3623.15,3609.69,3643.88,3606.73,491665200
2012/8/17,3611.28,3621.48,3631.38,3584.16,490676400
2012/8/20,3593.2,3624.24,3635.99,3573.6,512358600
2012/8/21,3621.62,3656.29,3670.5,3611.88,613513000
2012/8/22,3662.72,3613.25,3669.21,3600.55,650480100
2012/8/23,3620.66,3668.16,3671.23,3616.17,825256400
2012/8/24,3649.83,3568.7,3649.83,3568.62,809195100
2012/8/27,3553.96,3455.01,3553.96,3455.01,791357600
2012/8/28,3447.03,3466.2,3497.7,3435.78,624965400
2012/8/29,3453.56,3406.23,3471.51,3406.23,591161000
2012/8/30,3401.11,3367.75,3424.17,3323.54,609295900
2012/8/31,3357.56,3358.69,3379.15,3344.41,435227900
2012/9/3,3358.52,3409.14,3419.18,3353.78,673015700
2012/9/4,3412.15,3369.15,3421.66,3364.36,603159000
2012/9/5,3357.18,3374.26,3392.37,3344.62,588127500
2012/9/6,3383.7,3418.56,3419.32,3379.93,565520300
2012/9/7,3447.02,3593.88,3635.33,3447.02,1819368500
2012/9/10,3608.47,3644.72,3664.68,3590.23,1527980000
2012/9/11,3621.48,3621.47,3621.59,3587.17,975692900
2012/9/12,3648.29,3665.48,3694.74,3623.38,1206833300
2012/9/13,3662.75,3597.61,3672.04,3597.39,885383500
2012/9/14,3689.42,3656.65,3719.33,3630.81,1597703600
2012/9/17,3654.83,3564.85,3675.69,3563.8,1169119900
2012/9/18,3533.28,3502.97,3537.02,3484.15,776817600
2012/9/19,3506.59,3561.69,3563.3,3487.29,914099200
2012/9/20,3545.31,3437.52,3545.31,3433.84,1062763900
2012/9/21,3428.7,3458.7,3514.48,3427.28,1137449700
2012/9/24,3430.38,3488.79,3510.65,3394.06,933931200
2012/9/25,3472.22,3450.49,3491.46,3434.68,776118000
2012/9/26,3445,3378.54,3456.94,3371.65,743054000
2012/9/27,3374.93,3490.18,3517.75,3372.71,1204521300
2012/9/28,3468.03,3569.71,3571.71,3462.54,1364777500
2012/10/8,3562.65,3529.86,3583.29,3508.75,832695500
2012/10/9,3548.18,3614.56,3615.49,3548.18,1146264400
2012/10/10,3605.56,3641.09,3641.09,3583.3,1031940500
2012/10/11,3622.29,3599.71,3640.41,3599.64,1070594200
2012/10/12,3609.24,3602.66,3640.29,3566.31,955772800
2012/10/15,3586.29,3545.36,3586.29,3517.11,790757200
2012/10/16,3537.74,3536.73,3570.56,3523.27,706492600
2012/10/17,3553.22,3555.97,3575.91,3513.13,766738600
2012/10/18,3562.86,3608.51,3618.53,3562.86,1008273000
2012/10/19,3604.67,3589.63,3615.57,3581.16,781678700
2012/10/22,3559.86,3592.84,3599.5,3550.9,726362700
2012/10/23,3589.8,3552.82,3600.55,3549.56,705443000
2012/10/24,3528.72,3539.64,3560.44,3524.59,660909600
2012/10/25,3537.12,3505.09,3565.12,3499.14,737962400
2012/10/26,3502.22,3415.53,3506.93,3404.66,795031900
2012/10/29,3409.43,3394.77,3417.84,3380.22,536219900
2012/10/30,3393.3,3387.08,3424.5,3381.44,570864100
2012/10/31,3387.29,3402.02,3402.11,3368.77,520907700
2012/11/1,3405.77,3472.15,3479.49,3405.77,818305600
2012/11/2,3472.79,3474.14,3487.8,3449.19,619922500
2012/11/5,3462.36,3471.68,3489.06,3457.96,723621400
2012/11/6,3469.11,3444.41,3473.18,3393.27,683116900
2012/11/7,3447.49,3464.22,3486.67,3433.02,714865600
2012/11/8,3426.39,3355.86,3426.39,3355.86,692131900
2012/11/9,3354.46,3343.2,3368.68,3331.13,482568600
2012/11/12,3346.87,3370.83,3373.2,3338,492813000
2012/11/13,3368.25,3301.01,3368.82,3299.94,617939900
2012/11/14,3303.17,3328.85,3332.41,3293.61,542626300
2012/11/15,3310.06,3261.59,3321.39,3260.79,547881800
2012/11/16,3255.09,3228.52,3257.35,3204.75,546841500
2012/11/19,3228.51,3246.56,3249.3,3203.3,399153900
2012/11/20,3261.53,3229.9,3269.26,3228.58,403188400
2012/11/21,3230.63,3279.25,3279.29,3200.66,503310300
2012/11/22,3266.8,3249.67,3271.75,3242.24,492181200
2012/11/23,3258.65,3264.06,3284.02,3251.27,592178800
2012/11/26,3261.67,3233.56,3265.86,3230.43,505762800
2012/11/27,3220.98,3135.39,3220.98,3133.9,682100900
2012/11/28,3119.69,3075,3119.69,3066.99,599718100
2012/11/29,3070.74,3032.8,3092.53,3032.24,506758200
2012/11/30,3031.64,3060.59,3069.82,3020.45,482926900
2012/12/3,3059.27,2977.85,3071.97,2976.23,555622700
2012/12/4,2969.4,2995.96,3002.3,2921.68,630296200
2012/12/5,2987.18,3119.99,3141.02,2977.9,1122461800
2012/12/6,3113.53,3103.53,3131.82,3087.64,731898300
2012/12/7,3103.33,3200.91,3210.51,3097.43,1330140000
2012/12/10,3213.6,3261.06,3267.51,3205.53,1264909900
2012/12/11,3253.28,3252.49,3295.77,3229.16,995499700
2012/12/12,3244.43,3255.51,3264.14,3214.06,852785600
2012/12/13,3248.86,3206.39,3262.08,3204.3,775128700
2012/12/14,3201.65,3347.72,3351.21,3201,1676206400
2012/12/17,3350.32,3396.94,3446.06,3350.12,1742364200
2012/12/18,3391.49,3394.57,3451.29,3371.37,1488287900
2012/12/19,3381.21,3386.73,3412.7,3374.78,1120596400
2012/12/20,3373.6,3432.49,3433.91,3346.75,1238556900
2012/12/21,3435.44,3417.88,3504.32,3406.05,1494537900
2012/12/24,3417.77,3418.57,3441.44,3402.77,915666500
2012/12/25,3410.01,3498.27,3518.9,3386.41,1659797500
2012/12/26,3495.88,3535.2,3535.85,3491.26,1468220400
2012/12/27,3547.21,3501.41,3573.02,3500.88,1404675900
2012/12/28,3500.62,3533.79,3535.22,3485.16,1191970800
2012/12/31,3536.81,3577.48,3583.86,3529.96,1376346300
2013/1/4,3615.97,3571.74,3626.16,3542.28,1583709100
2013/1/7,3565.07,3582.85,3583.16,3546.93,1231026300
2013/1/8,3581.74,3601.4,3605.42,3546.28,1345821900
2013/1/9,3595.16,3630.66,3632.53,3569.26,1582171600
2013/1/10,3627.59,3629.64,3664.02,3600.4,1513135500
2013/1/11,3635.52,3525.22,3644.38,3514.7,1345181000
2013/1/14,3504.49,3642.2,3649.94,3502.33,1588460200
2013/1/15,3646.12,3718.42,3732.47,3646.12,2002631100
2013/1/16,3721.8,3748.84,3795.04,3685.69,2133289300
2013/1/17,3746.41,3685.45,3752.21,3673.54,1418414500
2013/1/18,3710.24,3739.89,3754.83,3679.37,1316569200
2013/1/21,3747.47,3767.17,3772.78,3727.59,1486719600
2013/1/22,3764.09,3714.09,3764.09,3680.04,1558819300
2013/1/23,3702.7,3697.39,3718.61,3648.94,1163179500
2013/1/24,3698.58,3615.58,3737.93,3587.29,1642344500
2013/1/25,3611.43,3622.45,3645.47,3607.24,933496100
2013/1/28,3625.46,3707.71,3708.01,3624.05,1257275400
2013/1/29,3714.09,3761.1,3770.9,3714.09,1624201300
2013/1/30,3766.4,3766.26,3780.58,3734.35,1516110700
2013/1/31,3769.3,3801.11,3819.26,3769.3,1773894700
2013/2/1,3786.11,3810.29,3811.77,3764.47,1627772900
2013/2/4,3833.63,3869.03,3884.18,3792.21,2454411800
2013/2/5,3840.32,3899.58,3907.78,3833.08,1999507300
2013/2/6,3897.76,3895.34,3916.84,3891.34,1355853800
2013/2/7,3890.03,3886.41,3900.02,3860.97,1281220000
2013/2/8,3882.83,3923.82,3939.1,3882.83,1127916300
2013/2/18,3931.82,3882.96,3935.91,3867.17,1374277200
2013/2/19,3881.38,3789.66,3895.74,3774.12,1350780300
2013/2/20,3787.3,3841.22,3841.22,3785.9,1018907800
2013/2/21,3801.9,3701.76,3801.9,3673.44,1607704800
2013/2/22,3695.04,3700.39,3724.92,3686.69,1043520600
2013/2/25,3704.66,3720.61,3732.72,3695.63,834079900
2013/2/26,3706.48,3641.9,3716.32,3640.38,1114266000
2013/2/27,3658.03,3658.78,3692.52,3634.53,774980200
2013/2/28,3670.07,3738.58,3738.71,3645.73,1159378500
2013/3/1,3735.88,3734.43,3744.01,3690.58,1162482100
2013/3/4,3696.74,3571.24,3696.74,3549.62,1671155700
2013/3/5,3576.96,3632.65,3632.92,3569.79,1158449000
2013/3/6,3651.22,3675.21,3675.21,3632.38,1273549000
2013/3/7,3661.71,3676.96,3720.98,3633.09,1503409900
2013/3/8,3674.72,3644.55,3681.14,3641.32,988418400
2013/3/11,3640.9,3632.95,3649.86,3610.52,831163100
2013/3/12,3630.65,3549.78,3666.43,3511.29,1178176200
2013/3/13,3546.13,3545.45,3572.57,3525.07,995373700
2013/3/14,3530.74,3538.66,3561.16,3517.34,860122000
2013/3/15,3541.38,3531.01,3592.2,3500.6,1160726000
2013/3/18,3512.13,3450.01,3519.24,3449.62,897493300
2013/3/19,3451.63,3466.17,3470.24,3414.84,786544800
2013/3/20,3466.99,3547.63,3547.72,3462.2,1106085500
2013/3/21,3550.72,3564.82,3580.79,3541.2,1018443200
2013/3/22,3558,3571.3,3580.46,3545.99,880817400
2013/3/25,3575.03,3566.54,3588.83,3555.04,854005300
2013/3/26,3553.92,3507.65,3553.92,3481.52,835516800
2013/3/27,3511.47,3507.05,3545.55,3493.33,762457400
2013/3/28,3485.77,3410.4,3485.77,3410.4,985416700
2013/3/29,3414.23,3390.38,3427.3,3388.76,612674900
2013/4/1,3381.66,3395.2,3406.78,3375.88,645889800
2013/4/2,3397.36,3380.09,3432.85,3371.26,649712000
2013/4/3,3381.96,3357.78,3389.79,3346.84,604585300
2013/4/8,3309.45,3326.96,3326.98,3274.76,762192500
2013/4/9,3337.34,3375.82,3390.98,3336.84,782672000
2013/4/10,3371.28,3385.72,3392.03,3356.52,817789800
2013/4/11,3391.04,3348.33,3398.14,3347.34,620000000
2013/4/12,3346.46,3316.32,3362.64,3314.26,509576900
2013/4/15,3287.21,3220.06,3287.21,3210.78,888653300
2013/4/16,3178.7,3239.15,3243.97,3162.01,833465800
2013/4/17,3238.4,3233.69,3244.21,3206.43,571596700
2013/4/18,3209.11,3233.24,3258.03,3194.95,573077500
2013/4/19,3239.71,3320.74,3330.03,3239.71,1006620700
2013/4/22,3289.9,3307.96,3308.47,3281.58,845749700
2013/4/23,3304.01,3201.16,3304.11,3200.66,874286200
2013/4/24,3205.36,3255.36,3266.83,3203.78,728545700
2013/4/25,3250.19,3230.02,3274.81,3228.16,884428900
2013/4/26,3241.23,3184.35,3252.67,3176.75,698446900
2013/5/2,3160.64,3136.61,3160.64,3118.16,681441100
2013/5/3,3143.91,3180.55,3205.09,3143.91,753194400
2013/5/6,3204.68,3242.4,3244.94,3204.68,917267200
2013/5/7,3237.23,3263.36,3287.49,3223.92,979326700
2013/5/8,3270.39,3264.99,3287.58,3247.75,802434800
2013/5/9,3271.43,3250.99,3278.01,3223.11,1080438000
2013/5/10,3239.7,3273.68,3273.96,3230.93,901419600
2013/5/13,3276.85,3272.16,3282.69,3253.65,829380700
2013/5/14,3266.96,3232.13,3266.97,3205.17,860599500
2013/5/15,3229.85,3244.74,3244.74,3219,701700000
2013/5/16,3236.6,3269.25,3275.5,3214.45,967800300
2013/5/17,3267.39,3343.5,3347.42,3262.96,1356423700
2013/5/20,3343.16,3378.5,3385.51,3333.7,1395438800
2013/5/21,3381.93,3397.09,3402.38,3366.63,1194885400
2013/5/22,3393.86,3380.75,3408.28,3367.33,1230978900
2013/5/23,3365.82,3326.65,3376.62,3319.77,1125845700
2013/5/24,3330.11,3352.85,3355.7,3317.89,878588200
2013/5/27,3353.11,3354.73,3365.51,3341.44,924281500
2013/5/28,3354.72,3406.1,3407.66,3331.04,1379070700
2013/5/29,3409.86,3402.98,3418.82,3396.86,1142782600
2013/5/30,3393.05,3406.33,3412.66,3388.63,1151803100
2013/5/31,3415.45,3387.31,3428.63,3386.48,1085215300
2013/6/3,3380.92,3373.6,3406.11,3365.29,1055991200
2013/6/4,3372.73,3305.22,3372.73,3290.26,973052000
2013/6/5,3301.55,3306.22,3318.22,3284.65,652209800
2013/6/6,3297.25,3270.25,3310.1,3269.67,694581300
2013/6/7,3272.43,3203,3282.74,3192.9,872517600
2013/6/13,3169,3065.13,3169,3040.08,872944100
2013/6/14,3071.44,3088.82,3096.2,3059.59,723374500
2013/6/17,3094.38,3085.71,3105.64,3064.7,731213900
2013/6/18,3086.75,3081.7,3094.64,3053.95,677511700
2013/6/19,3070.21,3068,3070.21,3006.75,849229700
2013/6/20,3040.75,2954.5,3040.88,2953.32,790360000
2013/6/21,2901.28,2920.69,2941.55,2870.82,824649500
2013/6/24,2915.71,2727.97,2915.71,2711.28,1114114900
2013/6/25,2705.75,2700.84,2733.89,2515.52,1384153700
2013/6/26,2695.94,2706.25,2722.72,2659.24,1095244000
2013/6/27,2704.83,2669.28,2741.23,2666.8,1084434100
2013/6/28,2644.66,2670.08,2720.88,2614.36,1005452300
2013/7/1,2660.43,2694.97,2694.97,2639.39,901952300
