date,open,close,high,low,volume,return,long_period_return,short_period_return,volume_ratio,Sharpe,future_return,signal
2016-03-23,1679.75,1697.09,1697.91,1675.4,2119272300,0.006058558158008598,0.0063946290228134505,0.004991839545774572,1.1490659910167746,0.41913420492641096,-0.023622789598665928,1
2016-03-24,1673.74,1657.0,1679.43,1655.01,2075396400,-0.023622789598665928,0.0047104994142117395,-0.00894016656149732,0.9888131278394732,0.26159184831294763,-0.0014725407362704557,1
2016-03-25,1652.45,1654.56,1664.22,1636.6,1330735000,-0.0014725407362704557,0.005129447387566837,-0.006345590725642595,0.8605000068167533,0.2882932678640385,-0.005753795571027953,1
2016-03-28,1656.88,1645.04,1674.19,1638.61,1594056100,-0.005753795571027953,0.0013633602646897502,-0.01028304196865478,0.7855812079574247,0.08150108556623174,-0.008011963234936581,1
2016-03-29,1643.98,1631.86,1654.55,1619.83,1648859700,-0.008011963234936581,-0.0034122243576538863,-0.005079433180744997,0.7772141214036573,-0.2606029577772191,0.028029365264176986,1
2016-03-30,1648.77,1677.6,1678.08,1646.26,1779370300,0.028029365264176986,-0.002004204851792852,0.004754535486070817,0.9234940336815659,-0.12520517120691568,0.0001490224129709894,-1
2016-03-31,1677.81,1677.85,1686.9,1669.28,1723063900,0.0001490224129709894,-0.0006605919008206205,0.006722141480737132,0.979539322565546,-0.0421060887567277,0.009619453467234917,-1
2016-04-01,1674.59,1693.99,1694.24,1658.51,1976246300,0.009619453467234917,-0.00015189257093114632,0.012599280381460964,1.0540793914208126,-0.009494700742224686,0.015566797914981834,-1
2016-04-05,1689.0,1720.36,1722.29,1681.29,2258389900,0.015566797914981834,0.005446619931018534,0.00844509126506258,1.129202749984569,0.41931557545271575,-0.0035167058057615774,-1
2016-04-06,1714.03,1714.31,1724.73,1699.96,1816503700,-0.0035167058057615774,0.005154596349662659,0.007223181858818391,1.1033749523244911,0.39073104837952927,-0.011316506349493327,1
2016-04-07,1717.61,1694.91,1720.68,1691.72,2163852700,-0.011316506349493327,0.004359923381310463,0.000244528586575643,1.0890889328161566,0.3093147689669234,-0.003150609766890411,1
2016-04-08,1682.17,1689.57,1694.71,1672.76,2133736500,-0.003150609766890411,0.005054402448174201,-0.005994607307381772,1.0299652424621017,0.3746478706980669,0.02671685695176884,1
2016-04-11,1704.77,1734.71,1751.59,1704.77,2665553700,0.02671685695176884,0.004866901260687324,0.0040832469451283675,1.102459877213402,0.37087831357152196,-0.001885041303733792,1
2016-04-12,1734.91,1731.44,1743.8,1716.68,2218690800,-0.001885041303733792,0.004576320729729498,0.0072270686270482125,1.074989652709698,0.3449595558366126,0.027809222381370402,1
2016-04-13,1750.38,1779.59,1805.63,1750.38,4089660500,0.027809222381370402,0.007174859146034567,0.017547012676468483,1.207116542538422,0.45033425819946477,-0.0010114689338555083,1
2016-04-14,1784.48,1777.79,1786.3,1757.57,2260453500,-0.0010114689338555083,0.004806535310486375,0.008304237381260368,1.1524877584558737,0.3060021722092735,-0.006468705527649443,1
2016-04-15,1771.25,1766.29,1777.5,1756.7,1735769600,-0.006468705527649443,0.004384821064502394,0.006776349306621817,1.092620489758269,0.2739650949792822,-0.013474570993438184,1
2016-04-18,1761.43,1742.49,1761.43,1730.39,1722297100,-0.013474570993438184,0.004076526115367415,-0.006984915151647712,0.7930040158831945,0.24895712758968036,0.00782213958186273,1
2016-04-19,1749.3,1756.12,1764.45,1738.27,1682499700,0.00782213958186273,0.005644061736617864,-0.004040378979741632,0.7325013706373292,0.3507810334942125,-0.021422226271553102,1
2016-04-20,1771.79,1718.5,1775.4,1670.86,2871266300,-0.021422226271553102,-0.001232950152428128,-0.009024885894376186,0.8832077315081119,-0.07769955266225538,0.011754437009019458,1
2016-04-21,1709.09,1738.7,1766.01,1708.26,2945207600,0.011754437009019458,0.0007155467493937648,-0.0006152165602236378,1.0110041641372935,0.04311690378368328,-0.021475815264277998,1
2016-04-22,1704.24,1701.36,1710.15,1675.91,1817051100,-0.021475815264277998,-0.006325172914270293,-0.010381201508937213,1.184708845648752,-0.47501517838682117,-0.008222833497907533,1
2016-04-25,1692.3,1687.37,1695.92,1665.83,1212731300,-0.008222833497907533,-0.007355367851992011,-0.005981403917722024,0.9967698620597609,-0.5608990934459832,0.00286836911880628,-1
2016-04-26,1685.49,1692.21,1696.61,1669.6,1054878300,0.00286836911880628,-0.006021500045355478,-0.008943426547793084,0.7162876975802436,-0.4401254028798106,-0.008580495328593951,-1
2016-04-27,1694.98,1677.69,1695.23,1673.0,1149954300,-0.008580495328593951,-0.00532234637894916,-0.004644986569231735,0.6262426105604407,-0.39843255335644107,-0.00911968242047101,-1
2016-04-28,1673.58,1662.39,1677.2,1644.15,1168815500,-0.00911968242047101,-0.007742606664996836,-0.0049439362100862265,0.644182254540933,-0.6425124854290485,0.004752194130137832,-1
2016-04-29,1662.44,1670.29,1681.43,1658.54,926581000,0.004752194130137832,-0.00400340375046956,-0.004315994539642376,0.7369658132156033,-0.35990198570221205,0.02136155996862832,-1
2016-05-03,1677.51,1705.97,1706.21,1667.5,1348471600,0.02136155996862832,-0.00263095761338258,0.005664690559431714,0.9259328088492024,-0.19219840509845787,-0.009326072556961829,-1
2016-05-04,1694.3,1690.06,1700.85,1682.85,1198460100,-0.009326072556961829,-0.0008952800837659845,0.0055958938472681075,1.00557958668785,-0.07787986347397818,0.0012780611339242576,-1
2016-05-05,1685.81,1692.22,1694.63,1677.74,943256600,0.0012780611339242576,0.00046199057792427133,0.004437849515196916,1.0453576851992552,0.04185424006451118,-0.03478862086489942,-1
2016-05-06,1691.61,1633.35,1696.77,1633.21,1661651500,-0.03478862086489942,-0.004917579419747972,-0.014278877429312331,1.0568446308697579,-0.2866956917534642,-0.04926684421587524,-1
2016-05-09,1620.23,1552.88,1620.23,1542.93,1586602800,-0.04926684421587524,-0.01072991497507387,-0.02759246798228347,1.1071281680917189,-0.44539279821884514,-0.0022345577250012516,-1
2016-05-10,1544.76,1549.41,1555.64,1535.94,947134200,-0.0022345577250012516,-0.009746325732863905,-0.028763340935258636,1.1366767842239645,-0.4009647795220558,0.0030785912056847664,-1
2016-05-11,1559.07,1554.18,1564.12,1541.63,846165300,0.0030785912056847664,-0.009985411864928628,-0.016140936911730575,0.9243644038419774,-0.41349988677468047,0.0035259751122778127,-1
2016-05-12,1540.93,1559.66,1560.25,1515.88,965896700,0.0035259751122778127,-0.012533352558692987,0.0014566695309871092,0.7900346512299644,-0.5959948265349595,0.0003911108831411436,-1
2016-05-13,1551.74,1560.27,1569.65,1547.5,974233900,0.0003911108831411436,-0.011145183495821134,0.0023318924003679076,0.8203666248114655,-0.5162302702882722,0.014164215167887573,-1
2016-05-16,1553.27,1582.37,1582.86,1541.56,1039912600,0.014164215167887573,-0.009304304348112089,0.006027100387768843,0.8668391260908936,-0.39921479559259393,-0.0004234155096468628,-1
2016-05-17,1581.73,1581.7,1600.04,1578.58,1403985600,-0.0004234155096468628,-0.004394989297361722,0.004710636847127285,1.0272684628366506,-0.214459002258853,-0.02374660175760257,-1
2016-05-18,1566.83,1544.14,1566.83,1524.07,1119261600,-0.02374660175760257,-0.0007492403747513413,-0.0033352673664539534,1.1394418005229172,-0.06538526860225818,0.010335850376261169,-1
2016-05-19,1539.3,1560.1,1572.9,1539.06,1327363900,0.010335850376261169,0.0010465322111432901,-0.004611388963662755,1.1703751946096703,0.08612477315337289,0.004057432215883727,-1
