date,open,close,high,low,volume
2010/8/9,4393.1,4426.28,4463.07,4381.64,602462600
2010/8/10,4427.45,4270.74,4429.96,4269.05,441169500
2010/8/11,4259.62,4318.3,4350.49,4259.62,293783800
2010/8/12,4288.54,4298.12,4361.52,4261.73,305562100
2010/8/13,4295.56,4366.07,4368.95,4268.21,273486700
2010/8/16,4368,4450.11,4457.3,4358.65,379691300
2010/8/17,4452.93,4463.88,4473.71,4426.65,332340500
2010/8/18,4463.4,4428.95,4476.79,4400.29,311541100
2010/8/19,4430.11,4430.67,4466.82,4414.66,336514000
2010/8/20,4414.06,4316.31,4418.69,4299.77,358027000
2010/8/23,4302.78,4338.87,4353.1,4302.78,238801400
2010/8/24,4328.72,4387.78,4408.19,4308.26,324170600
2010/8/25,4360.54,4305.61,4388.99,4304.84,271182000
2010/8/26,4312.33,4330.79,4340.1,4290.86,200777600
2010/8/27,4331.13,4391.63,4393.49,4327.63,210014400
2010/8/30,4414.63,4533.27,4551.21,4414.63,382460300
2010/8/31,4520.76,4550.98,4556.1,4505.77,325588100
2010/9/1,4551.5,4488.15,4576.22,4440.16,320798900
2010/9/2,4519.1,4593.76,4611.91,4516.23,351704500
2010/9/3,4599.72,4655.79,4672.36,4599.39,485352700
2010/9/6,4682.8,4690.12,4727.78,4655.44,379110300
2010/9/7,4704.48,4697.25,4713.6,4641.19,305108600
2010/9/8,4677.68,4729.57,4738.93,4669.1,304336600
2010/9/9,4743.16,4719.89,4789.13,4708.58,406362400
2010/9/10,4718.28,4799.47,4812.3,4678.7,400733100
2010/9/13,4799.23,4840.24,4863.01,4794.98,388738500
2010/9/14,4842.81,4848.29,4871.73,4810.19,392465000
2010/9/15,4839.8,4742.2,4841.35,4726.97,331517200
2010/9/16,4740.56,4653.2,4762.04,4589.3,326517700
2010/9/17,4648.98,4712.13,4736.62,4616.12,204218600
2010/9/20,4726.18,4706.77,4764.1,4687.93,216532700
2010/9/21,4723.2,4700.88,4732.53,4654.69,158987000
2010/9/27,4737.99,4827.96,4829.81,4736.11,212968100
2010/9/28,4846.05,4859.82,4889.95,4818.35,239192400
2010/9/29,4857.07,4788.08,4873.68,4769.87,219961600
2010/9/30,4766.83,4862.09,4863.01,4762.65,210859100
2010/10/8,4889.35,4989.84,5006.07,4889.35,381999200
2010/10/11,5038.02,4962.44,5073.1,4910.6,807241500
2010/10/12,4932.42,4907.76,4932.42,4871.84,528970500
2010/10/13,4891.69,4845.74,4894.16,4779.42,501835700
2010/10/14,4839.64,4725.13,4844.95,4707.68,519352100
2010/10/15,4700.96,4721.26,4788.28,4693.74,466863600
2010/10/18,4721.21,4686.77,4723.14,4526.34,512904100
2010/10/19,4670.77,4783.92,4789.54,4661.75,380517400
2010/10/20,4698.74,4911.62,4912.39,4683.26,580858000
2010/10/21,4922.59,4878.93,4931.16,4846.22,400637000
2010/10/22,4891.38,4939.33,4967.61,4890.24,500668000
2010/10/25,4956.47,5056.86,5057.68,4943.89,614260700
2010/10/26,5049.8,5020.79,5052.73,4968.85,565567500
2010/10/27,5011.77,4983.54,5057.93,4958.35,460123500
2010/10/28,4970.56,4977.82,4999.86,4946.23,338395600
2010/10/29,4965.17,5009.98,5009.98,4930.24,387154700
2010/11/1,5043.54,5154.82,5155.69,5043.54,636062300
2010/11/2,5164.7,5148.3,5212.38,5139.26,633385900
2010/11/3,5143.81,5168.65,5254.11,5132.65,675470000
2010/11/4,5189.4,5283.36,5284.83,5186.8,558377800
2010/11/5,5337.09,5311.48,5351.67,5272.2,654849800
2010/11/8,5338.43,5411.85,5413.56,5326.81,739902500
2010/11/9,5434.17,5461.09,5462.73,5378.15,720008100
2010/11/10,5466.74,5609.27,5670.02,5461.53,775014600
2010/11/11,5612.29,5540.25,5666.65,5532.54,653809900
2010/11/12,5496.67,5263.07,5579.59,5246.51,641803700
2010/11/15,5294.36,5473.33,5474.93,5294.36,376111400
2010/11/16,5478.47,5346.35,5512.75,5253.59,504542400
2010/11/17,5275.04,5038.94,5294.99,5013.11,325230400
2010/11/18,5053.68,5080.97,5108.67,4951.13,235870700
2010/11/19,5107.2,5219.17,5220.1,5066.5,283977900
2010/11/22,5184.87,5249.63,5309.13,5165.07,282293200
2010/11/23,5226.65,5213.43,5226.65,5079.95,312689100
2010/11/24,5194.16,5398.56,5399.29,5194.16,325555500
2010/11/25,5418.43,5419.47,5443.61,5381.62,329800000
2010/11/26,5417.98,5455.77,5486.91,5363.62,384343200
2010/11/29,5439.06,5543.45,5583.19,5420.06,350911500
2010/11/30,5555.56,5401.76,5555.56,5244.26,450275300
2010/12/1,5354.18,5361.4,5405.29,5325.83,225323300
2010/12/2,5422.08,5365.39,5443.44,5354.2,350283100
2010/12/3,5360.22,5340.9,5387.11,5289.23,292994900
2010/12/6,5356.35,5190.54,5367.53,5171.67,254107900
2010/12/7,5170.26,5253.57,5269.51,5100.4,245974400
2010/12/8,5260.58,5230.07,5306.86,5221.13,269940500
2010/12/9,5216.16,5090.06,5217.46,5078.17,277512900
2010/12/10,5045.21,5128.48,5130.35,5043.81,237042900
