data,open,close,high,low,volume
2007/9/28,27126.13086,27142.4707,27254.9707,26899.48047,3152613400
2007/10/2,27816.91992,28199.75,28256.80078,27795.55078,4002011600
2007/10/3,28163.26953,27479.93945,28871.03906,27245.48047,4924128800
2007/10/4,27108.26953,26973.98047,27423.10938,26746.63086,2888225200
2007/10/5,27329.65039,27831.51953,27843.58984,27203.91016,2411382800
2007/10/8,28233.30078,27770.28906,28482.41992,27651.21094,3766163600
2007/10/9,27817.10938,28228.03906,28238.31055,27491.92969,2439227200
2007/10/10,28654.94922,28569.33008,28771.4707,28292.90039,4380341600
2007/10/11,28689.73047,29133.01953,29133.75977,28609.67969,3820197200
2007/10/12,28773.06055,28838.36914,28935.66992,28368.68945,3266952400
2007/10/15,29147.83984,29540.7793,29561.98047,28767.41016,2642580000
2007/10/16,29238.28906,28954.55078,29920.25,28884.23047,3997664400
2007/10/17,28674.26953,29298.71094,29310.7793,28484.19922,2589862400
2007/10/18,30013.48047,29465.05078,30025.07031,29265.4707,2831341800
2007/10/22,28336.9707,28373.63086,28760.55078,28336.9707,3018814400
2007/10/23,28726.96094,29376.85938,29418.99023,28718.55078,2795762000
2007/10/24,29810.38086,29333.5293,29997.00977,29290.7207,3174397200
2007/10/25,29660.4707,29854.49023,29943.39063,29314.2207,3462843200
2007/10/26,30215.19922,30405.2207,30562.63086,29932.64063,3197373800
2007/10/29,30986.2207,31586.90039,31604.5,30986.2207,3541612000
2007/10/30,31361.91016,31638.2207,31958.41016,31361.91016,4108553600
2007/10/31,31530.96094,31352.58008,31556.05078,31159.53906,3478840400
2007/11/1,31783.4707,31492.88086,31897.49023,31342.05078,3724636400
2007/11/2,30580.07031,30468.33984,30922.31055,30366.68945,3254858600
2007/11/5,30165.7793,28942.32031,30356.78906,28920.30078,3222309800
2007/11/6,29220.03906,29438.13086,29470.9707,28479.0293,3051484800
2007/11/7,30054.08008,29708.92969,30195.64063,29596.17969,2510212400
2007/11/8,28758.7207,28760.2207,29009.36914,28545.69922,2681636000
2007/11/9,28510.5293,28783.41016,29249.94922,28408.5293,2419004400
2007/11/12,28061.44922,27665.73047,28071.5293,27468,2892817600
2007/11/13,27561.57031,27803.34961,28010.9707,26952.93945,3265975600
2007/11/14,28787.40039,29166.00977,29175.25977,28622.9707,2952928000
2007/11/15,29078.21094,28751.21094,29249.99023,28730.30078,1852771200
2007/11/16,28037.17969,27614.42969,28120.41992,27496.15039,2922845600
2007/11/19,27628.9707,27460.16992,27801.5293,27300.28906,1637290100
2007/11/20,26583.64063,27771.21094,27851.31055,26404.2793,2942625200
2007/11/21,27277.7207,26618.18945,27303.91016,26500.53906,2567952600
2007/11/22,26318.21094,26004.91992,27003.86914,25861.73047,2503394600
2007/11/23,26484.74023,26541.08984,26723.33984,26305.44922,1759658800
2007/11/26,27398.5293,27626.61914,27643.56055,27311.88086,2287869600
2007/11/27,26704.75977,27210.21094,27552.33984,26637.60938,3300463600
2007/11/28,27315.92969,27371.24023,27455.81055,27028.66992,1596671500
2007/11/29,28337.10938,28482.53906,28667.26953,28114.67969,3118243600
2007/11/30,28604.67969,28643.60938,28792.30078,28436.71094,1761234000
2007/12/3,28825.0293,28658.41992,29119.73047,28658.41992,1481711900
2007/12/4,28544.17969,28879.58984,29020.78906,28544.17969,1117774100
2007/12/5,28942.23047,29345.44922,29411.39063,28712.4707,2070443600
2007/12/6,29769.15039,29558.91992,29889.34961,29530.32031,2528759200
2007/12/7,29890.64063,28842.4707,29962.92969,28838.93945,2621580800
2007/12/10,29017.69922,28501.09961,29137.89063,28445.66992,2767030400
2007/12/11,28947.69922,29226.83984,29235.21094,28726.13086,1822510400
2007/12/12,28611.64063,28521.06055,28777.2793,28343.21094,2741144200
2007/12/13,28518.7793,27744.44922,28604.16992,27606.23047,2962956000
2007/12/14,27708.31055,27563.64063,27813.82031,27245.16992,2426898000
2007/12/17,27236.44922,26596.58008,27245.50977,26551.36914,2406723800
2007/12/18,26515.08984,26732.86914,26912.28906,26093.96094,2245734800
2007/12/19,26880.08984,27029.25977,27214.65039,26670.84961,1637051800
2007/12/20,27034.59961,27017.08984,27203.89063,26957.65039,1421535300
2007/12/21,27192.80078,27626.91992,27670.31055,27192.80078,1608493800
2007/12/24,27965.25,28128.80078,28191.25977,27954.2793,1238054500
2007/12/27,28337.4707,27842.92969,28343.39063,27842.92969,1551931300
2007/12/28,27511.53906,27370.59961,27678.40039,27296.85938,1772085800
2007/12/31,27437.93945,27812.65039,27820.14063,27437.93945,853767000
2008/1/2,27632.19922,27560.51953,27853.59961,27299.44922,1232142900
2008/1/3,27050.0293,26887.2793,27223.71094,26864.13086,2442743800
2008/1/4,27004.33984,27519.68945,27596.85938,26994.84961,2375522200
2008/1/7,26962.53906,27179.49023,27186.07031,26698.53906,2452932000
2008/1/8,27466.96094,27112.90039,27637.59961,27088.69922,2492360800
2008/1/9,26847.49023,27615.84961,27625.83008,26757.0293,2714685000
2008/1/10,27426.41992,27230.85938,27596.5,27115.82031,2704613800
2008/1/11,27435.50977,26867.00977,27593.69922,26725.94922,2950312400
2008/1/14,27019.13086,26468.13086,27142.88086,26464.64063,2050190000
2008/1/15,26728.92969,25837.7793,26800.51953,25823.5,2333391400
2008/1/16,25131.10938,24450.84961,25131.10938,24320.0293,4294639600
2008/1/17,24705.08008,25114.98047,25381.91016,23957.60938,3535112800
2008/1/18,24247.16992,25201.86914,25378.24023,24134.25,3155112600
2008/1/21,24459.01953,23818.85938,24650.2793,23770.13086,3252136000
2008/1/22,22624.28906,21757.63086,22713.68945,21709.63086,5979656000
2008/1/23,23359.19922,24090.16992,24239.98047,22647.2793,5350497200
2008/1/24,24396.84961,23539.26953,24966.16992,23478.86914,4254018800
2008/1/25,24801.46094,25122.36914,25243.58008,24483.92969,3929030800
2008/1/28,24342.39063,24053.60938,24384.26953,23586.51953,3088035600
2008/1/29,24640.09961,24291.80078,24736.80078,24229.14063,1953154800
2008/1/30,24605.15039,23653.68945,24631.58984,23586.36914,2550839400
2008/1/31,23789.7207,23455.74023,23887.16992,23052.94922,2460015000
2008/2/1,23791.91992,24123.58008,24238.30078,23322.05078,3429329600
2008/2/4,24885.07031,25032.08008,25101.41016,24728.5,3259179200
2008/2/5,24710.09961,24808.69922,24961.98047,24504.5293,1704108800
2008/2/6,23458.15039,23469.46094,23592.31055,23283.9707,2714642800
2008/2/11,23404.74023,22616.10938,23404.74023,22569.5293,2369935800
2008/2/12,22953.7793,22921.66992,23146.43945,22891.2207,1584831400
2008/2/13,23330.08984,23169.55078,23534.49023,22938.05078,2066015600
2008/2/14,23893.50977,24021.67969,24140.28906,23756.44922,2799158800
2008/2/15,23511.4707,24148.42969,24208.50977,23446.36914,1920019600
2008/2/18,24344.26953,23759.25,24413.89063,23735.86914,1666302100
2008/2/19,24040.66016,24123.16992,24402.64063,24025.05078,2524465200
2008/2/20,24265.32031,23590.58008,24265.32031,23481.06055,2652384600
2008/2/21,23957.64063,23623,24003.59961,23500.94922,1680737200
2008/2/22,23233.90039,23305.03906,23420.34961,23077.50977,1760169200
2008/2/25,23546.09961,23269.14063,23552.99023,23164.9707,1323817100
2008/2/26,23564.76953,23714.75,23762.40039,23395.25977,1621023300
2008/2/27,24161.18945,24483.83984,24610.41016,24111.59961,3009478800
2008/2/28,24373.90039,24591.68945,24841.23047,24205.00977,2194424400
2008/2/29,24226.83008,24331.66992,24370.68945,24010.48047,1997874800
2008/3/3,23491.57031,23584.9707,23738.66992,23458.94922,2409038800
2008/3/4,23858.03906,23119.86914,23923.19922,23060.90039,2208747800
2008/3/5,23066.64063,23114.33984,23268.44922,22873.31055,1977023400
2008/3/6,23360.67969,23342.73047,23615.17969,23254.31055,1691913400
2008/3/7,22694.23047,22501.33008,22836.75977,22447.83984,2764171600
2008/3/10,22387.25,22705.05078,22725.21094,22034.75977,2510419600
2008/3/11,22634.71094,22995.34961,22995.34961,22263.35938,2261189000
2008/3/12,23737.65039,23422.75977,23737.65039,23139.40039,2637049600
2008/3/13,22925.41992,22301.64063,23007.60938,22251.24023,2546540800
2008/3/14,22536.11914,22237.10938,22747.14063,22151.50977,2340163800
2008/3/17,21318.0293,21084.60938,21473.40039,21041.25977,3369502000
2008/3/18,21444.60938,21384.60938,21467.17969,20572.91992,3676795200
2008/3/19,22191.88086,21866.93945,22191.88086,21779.83984,2951784000
2008/3/20,21173.30078,21108.2207,21471.66992,20896.14063,2784758800
2008/3/25,21841.7793,22464.51953,22529.80078,21691.55078,3281174000
2008/3/26,22581.75,22617.00977,22811.34961,22428.42969,2754525400
2008/3/27,22312.57031,22664.2207,22758.93945,22205.19922,2271872000
2008/3/28,22750.31055,23285.94922,23313.88086,22721.2207,3177623000
2008/3/31,22997.03906,22849.19922,23077.83984,22700.83984,1816950800
2008/4/1,23084.92969,23137.46094,23305.71094,22700.5,2122779600
2008/4/2,24133.76953,23872.42969,24195.32031,23858.89063,3980921600
2008/4/3,23947.55078,24264.63086,24334.18945,23937.31055,2489106000
2008/4/7,24484.83008,24578.75977,24642.01953,24269.55078,2084002000
2008/4/8,24507.07031,24311.68945,24557.42969,24212.59961,1980417200
2008/4/9,24293.41992,23984.57031,24492.0293,23921.15039,2280681000
2008/4/10,24101.41016,24187.09961,24214.57031,23905.58008,2034503000
2008/4/11,24442.26953,24667.78906,24681.46094,24322.10938,2777530400
2008/4/14,23968.03906,23811.19922,24070.25977,23753.03906,2289906000
2008/4/15,23950.40039,23901.33008,24043.89063,23613.49023,1951864800
2008/4/16,24075.67969,23878.34961,24194.17969,23749.67969,1510818300
2008/4/17,24369.85938,24258.96094,24442.07031,24150.50977,1972002200
2008/4/18,24234.5293,24197.7793,24400.86914,24107.24023,2314052400
2008/4/21,24821,24721.66992,24887.10938,24668.2793,2069827200
2008/4/22,24460.64063,24939.15039,24965.74023,24413.25,2474617000
2008/4/23,25000.49023,25289.24023,25361.28906,24919.73047,2661193600
2008/4/24,25776.28906,25680.7793,25861.67969,25603.57031,3261434800
2008/4/25,25852.9707,25516.7793,25852.9707,25437.82031,2047835200
2008/4/28,25613.16992,25666.28906,25717.42969,25567.58984,2082946200
2008/4/29,25661.96094,25914.15039,26038.58008,25633.4707,2901800600
2008/4/30,25998.26953,25755.34961,26066.5,25731.64063,2282480400
2008/5/2,26324.9707,26241.01953,26374.08984,26173.82031,2749028000
2008/5/5,26321.60938,26183.94922,26387.36914,26118.60938,1900574400
2008/5/6,26084.60938,26262.13086,26314.99023,26072.61914,1696804000
2008/5/7,26377.99023,25610.21094,26377.99023,25471.18945,2539309200
2008/5/8,25442.51953,25449.78906,25616.94922,25353.50977,1846277600
2008/5/9,25401.91016,25063.16992,25483.75977,24911.33008,2068025400
2008/5/13,25190.17969,25552.76953,25601.55078,25032.16992,2460693200
2008/5/14,25461.36914,25533.48047,25546.7793,25108.06055,1855836800
2008/5/15,25719.01953,25513.71094,25736.56055,25208.2207,2136959800
2008/5/16,25665.64063,25618.85938,25748.33008,25533.59961,2457737200
2008/5/19,25592.21094,25742.23047,25822,25592.21094,1587602500
2008/5/20,25692.26953,25169.46094,25702.86914,25042.08984,2068788800
2008/5/21,24828.03906,25460.28906,25498.08984,24820.16992,2106344800
2008/5/22,24984.2793,25043.11914,25057.53906,24700.49023,2061192800
2008/5/23,25085.34961,24714.07031,25128.43945,24693.55078,1574829500
2008/5/26,24234.34961,24127.31055,24331.68945,24100.31055,1780722000
2008/5/27,24239.05078,24282.03906,24441.07031,24221.2793,1144928200
2008/5/28,24209.0293,24249.50977,24338.67969,24178.71094,1445198700
2008/5/29,24542.09961,24383.99023,24542.09961,24222.05078,1779312400
2008/5/30,24448.36914,24533.11914,24585.7793,24289.84961,2117152800
2008/6/2,24542.28906,24831.35938,24923.2793,24453.78906,1826960800
2008/6/3,24556.17969,24375.75977,24590.59961,24254.92969,2556822800
2008/6/4,24327.7207,24123.25,24462.58008,24123.25,1965733200
2008/6/5,24150.5293,24255.28906,24321.66016,24003.98047,1718558000
2008/6/6,24505.59961,24402.17969,24524.58984,24392.82031,1723142800
2008/6/10,23689.16016,23375.51953,23741.08984,23343.18945,2721477200
2008/6/11,23288.96094,23327.59961,23486.16992,23178.01953,1655617100
2008/6/12,22820.89063,23023.85938,23023.85938,22695.09961,2122609200
2008/6/13,22920.76953,22592.30078,22984.08984,22592.30078,1499591300
2008/6/16,22814.16992,23029.68945,23232.99023,22814.16992,1493182900
2008/6/17,23008.08008,23057.99023,23128.58008,22872.33008,1172435700
2008/6/18,23114.44922,23325.80078,23492.21094,22946.96094,2194547400
2008/6/19,22849.35938,22797.60938,22999.66992,22733.7793,1847304800
2008/6/20,22817.99023,22745.59961,23411.63086,22745.59961,2389576800
2008/6/23,22407.08984,22714.96094,22830.42969,22384.58008,1772604200
2008/6/24,22697.25977,22456.01953,22731.49023,22456.01953,1738774600
2008/6/25,22745.16992,22635.16016,22827.56055,22567.92969,1404586900
2008/6/26,22742.53906,22455.66992,22885.34961,22441.4707,1858470400
2008/6/27,21901.26953,22042.34961,22201.4707,21773.66992,2215868800
2008/6/30,22237.91992,22102.00977,22237.91992,21997.68945,1489375800
2008/7/2,21785.39063,21704.44922,21938.19922,21555.5293,2548582600
2008/7/3,21389.49023,21242.7793,21742.07031,21163.57031,2725284800
2008/7/4,21402.16992,21423.82031,21534.05078,21344.84961,1796344200
2008/7/7,21402.69922,21913.06055,21916.21094,21402.69922,1964579200
2008/7/8,21632.69922,21220.81055,21684.21094,21098.83984,2015196800
2008/7/9,21740.85938,21805.81055,21954.16992,21531.9707,2691241400
2008/7/10,21562.07031,21821.7793,22020.66016,21498.86914,2512108400
2008/7/11,21834.64063,22184.55078,22225.38086,21761.03906,2163732400
2008/7/14,22205,22014.46094,22360.28906,21871.59961,1494919500
2008/7/15,21644.03906,21174.76953,21644.03906,21077.24023,2140148000
2008/7/16,20988.74023,21223.5,21334.38086,20988.74023,1784065200
2008/7/17,21825.24023,21734.7207,21892.5293,21672.26953,2289947600
2008/7/18,22010.93945,21874.18945,22010.93945,21677.15039,1842076400
2008/7/21,22523.2793,22532.90039,22645.51953,22455.00977,2571576800
2008/7/22,22430.58984,22527.48047,22690.74023,22393.14063,1505886500
2008/7/23,22900.76953,23134.55078,23134.55078,22871.03906,2586745600
2008/7/24,23330.89063,23087.7207,23369.05078,23062.61914,2589708600
2008/7/25,22751.50977,22740.71094,22843.19922,22542.08008,1917652600
2008/7/28,22801.84961,22687.21094,22862.0293,22619.23047,1081764400
2008/7/29,22265.92969,22258,22265.92969,22089.08984,1403232700
2008/7/30,22637.33008,22690.59961,22751.03906,22573.17969,1968748000
2008/7/31,22878.75977,22731.09961,22878.75977,22695.73047,1572662100
2008/8/1,22497.90039,22862.59961,22881.26953,22207.31055,1800206000
2008/8/4,22630.58984,22514.91992,22713.58008,22425.13086,1293079100
2008/8/5,22225.06055,21949.75,22225.06055,21739.2207,1946666000
2008/8/7,22403.25977,22104.19922,22424.53906,21915.2793,2172200800
2008/8/8,21997.64063,21885.21094,22230.55078,21690.59961,1737934600
2008/8/11,22020.53906,21859.33984,22235.50977,21859.33984,1549134100
2008/8/12,21992.17969,21640.89063,22309.33008,21640.89063,1868403600
2008/8/13,21270.85938,21293.32031,21665.75,21223.38086,3083083600
2008/8/14,21302.69922,21392.71094,21453.48047,21109.00977,2250392800
2008/8/15,21383.71094,21160.58008,21383.71094,20994.53906,1450461200
2008/8/18,21163.00977,20930.66992,21206.59961,20751.14063,1318434000
2008/8/19,20675.75,20484.36914,20902.50977,20484.36914,1387873500
2008/8/20,20388.78906,20931.25977,20971.18945,20388.78906,1838994400
2008/8/21,20762.65039,20392.06055,20762.65039,20350.48047,1711519200
2008/8/25,20739.48047,21104.78906,21108.25,20739.48047,1915426400
2008/8/26,20849.08008,21056.66016,21173.56055,20785.80078,1382900700
2008/8/27,21104.56055,21464.7207,21464.7207,21104.56055,1945726000
2008/8/28,21546.93945,20972.28906,21546.93945,20857.0293,2187599200
2008/8/29,21289.69922,21261.89063,21474.31055,21223.99023,2047897200
2008/9/1,20999.32031,20906.31055,21031.08008,20844.15039,1213874700
2008/9/2,20956.93945,21042.46094,21066.58008,20595.58984,1618410500
2008/9/3,20964.75,20585.06055,20964.75,20526.73047,1666102200
2008/9/4,20545.38086,20389.48047,20621.48047,20356.50977,1561120600
2008/9/5,19833.86914,19933.2793,19987.15039,19708.39063,2582614600
2008/9/8,20840.68945,20794.26953,20840.68945,20637.99023,3035311000
2008/9/9,20439.4707,20491.10938,20543.15039,20299.9707,1942634000
2008/9/10,20114.85938,19999.7793,20283.99023,19951.35938,2697584000
2008/9/11,19854.82031,19388.7207,19854.82031,19220.2793,2913054800
2008/9/12,19432.7207,19352.90039,19525.55078,19157.73047,2445765000
2008/9/16,18325.65039,18300.60938,18538.50977,18019.19922,5213601200
2008/9/17,18691.30078,17637.18945,18699.17969,17637.18945,4390107200
2008/9/18,17120.23047,17632.46094,17849.9707,16283.71973,6237659200
2008/9/19,18878.25977,19327.73047,19327.73047,18588.10938,6690248800
2008/9/22,19869.01953,19632.19922,19869.01953,19137.66992,3731644400
2008/9/23,19178.49023,18872.84961,19302.75977,18872.84961,2546635600
2008/9/24,18954.32031,18961.99023,19291.01953,18862.90039,2084468000
2008/9/25,19003.2207,18934.42969,19248.7207,18870.10938,1682466400
2008/9/26,18909.58984,18682.08984,18936.93945,18500.10938,1895439600
2008/9/29,18742.25,17880.67969,18742.25,17796.33984,2578483600
2008/9/30,16898.33008,18016.21094,18029.76953,16799.28906,3226857200
2008/10/2,17870.42969,18211.10938,18285.67969,17631.69922,2476190400
2008/10/3,17788.99023,17682.40039,17926.14063,17682.40039,2074882800
2008/10/6,17156.21094,16803.75977,17241.7793,16790.85938,2234392200
2008/10/8,16107.98047,15431.73047,16422.51953,15431.73047,4925746400
2008/10/9,15550.86035,15943.24023,15990.2002,15550.86035,3388923200
2008/10/10,14717.51953,14796.87012,14910.54981,14398.54004,4705158000
2008/10/13,15156.16016,16312.16016,16376.41992,14754.63965,4305063600
2008/10/14,17141.05078,16832.88086,17141.05078,16615.00977,4018110400
2008/10/15,16609.08984,15998.29981,16609.08984,15961.91992,2561710400
2008/10/16,14902.33984,15230.51953,15230.51953,14578.54004,4412590400
2008/10/17,15081.45996,14554.20996,15300.07031,14554.20996,3950754400
2008/10/20,14691.90039,15323.00977,15472.67969,14691.79004,3013349000
2008/10/21,15616.95996,15041.16992,15616.95996,14884.07031,2354328800
2008/10/22,14878.20996,14266.59961,15161.69043,14038.41016,3102115800
2008/10/23,13596.30957,13760.49023,14032.25,13403.34961,3545922800
2008/10/24,13478.62988,12618.37988,13478.62988,12618.37988,3538915600
2008/10/27,12372.75,11015.83984,12736.84961,10676.29004,4834423200
2008/10/28,11154.57031,12596.29004,12596.29004,11133.94043,5810940400
2008/10/29,12807.34961,12702.07031,13307.41992,12333.94043,4183641600
2008/10/30,13280.44043,14329.84961,14329.84961,13280.44043,5338289600
2008/10/31,14037.37012,13968.66992,14122.78027,13517.41992,3531208800
2008/11/3,14436.03027,14344.37012,14889.12988,14272.16992,2971271000
2008/11/4,14337.62012,14384.33984,14539.58984,13853.16016,2387901800
2008/11/5,15045.53027,14840.16016,15317.83008,14750.04004,3458872800
2008/11/6,14081.75977,13790.04004,14081.75977,13674.07031,2739083600
2008/11/7,13273.08984,14243.42969,14254.21973,13273.08984,2750325200
2008/11/10,15033.17969,14744.62988,15147.95996,14453.62012,2801049800
2008/11/11,14322.9502,14040.90039,14853.83008,13926.70996,2453779200
2008/11/12,14155.25977,13939.08984,14256.05957,13626.30957,2071500000
2008/11/13,13068.92969,13221.34961,13373.11035,12943.11035,2813729600
2008/11/14,13749.53027,13542.66016,13749.53027,13493.86035,2182739200
2008/11/17,13584.34961,13529.53027,13738.12012,13277.63965,1604626600
2008/11/18,13298.87988,12915.88965,13363.57031,12676.28027,2489004400
2008/11/19,12827.37012,12815.79981,13179.33008,12738.53027,2060798200
2008/11/20,12170.98047,12298.55957,12298.55957,11976.87988,3096103200
2008/11/21,11814.80957,12659.2002,13048.5,11814.80957,3106043200
2008/11/24,12239.49023,12457.94043,12707.23047,12239.49023,1769147200
2008/11/25,13012,12878.59961,13090.87988,12767.44043,2466291800
2008/11/26,12990.34961,13369.4502,13369.4502,12990.34961,2394587200
2008/11/27,13901.4502,13552.05957,13930.91016,13332.92969,2776072000
2008/11/28,13550.29004,13888.24023,13896.49023,13550.29004,2150281200
2008/12/1,13775.28027,14108.83984,14253.66016,13659.44043,2041643600
2008/12/2,13373.01953,13405.84961,13513.5,13344.59961,1961207600
2008/12/3,13598.59961,13588.66016,13778.04981,13573.42969,1811385200
2008/12/4,13857.29004,13509.78027,13883.87012,13459.61035,1862633600
2008/12/5,13718.91992,13846.08984,13875.13965,13656.91992,1750566000
2008/12/8,14303.25,15044.87012,15044.87012,14303.25,3219421000
2008/12/9,15032.33008,14753.21973,15205.32031,14717.46973,2440344400
2008/12/10,14946,15577.74023,15578.95996,14946,2684204000
2008/12/11,15533.62012,15613.90039,15781.04981,15337.73047,2477378600
2008/12/12,15287.7002,14758.38965,15393.08984,14479.23047,2916320800
2008/12/15,15363.49023,15046.9502,15386.90039,15007.41992,2021422000
2008/12/16,15018.45996,15130.20996,15217.25,14819.73047,1661605200
2008/12/17,15544.96973,15460.51953,15557.4502,15179.37988,2180481600
2008/12/18,15335.29981,15497.80957,15548.25977,15301.16016,1883006200
2008/12/19,15235.21973,15127.50977,15444.28027,15014.98047,2420226800
2008/12/22,15177.12012,14622.38965,15227.42969,14622.38965,1413014300
2008/12/23,14472.03027,14220.79004,14491.75,14084.86035,1494154600
2008/12/24,13855.88965,14184.13965,14300.7002,13855.88965,865498700
2008/12/29,14080.86035,14328.48047,14332.01953,13924.32031,1046621500
2008/12/30,14476.74023,14235.5,14513.48047,14189.08008,1441715600
2008/12/31,14377.50977,14387.48047,14527.09961,14302.15039,1612195500
2009/1/2,14448.21973,15042.80957,15042.80957,14412.12012,1752401800
2009/1/5,15349.33008,15563.30957,15563.30957,15128.32031,2172620600
2009/1/6,15612.46973,15509.50977,15651.61035,15367.92969,2484472200
2009/1/7,15759.53027,14987.45996,15763.54981,14976.74023,9799120000
2009/1/8,14755.80957,14415.91016,14755.80957,14334.15039,4374435600
2009/1/9,14530.83008,14377.44043,14673.59961,14297.41016,3332496400
2009/1/12,14312.25977,13971,14312.25977,13895.04004,4111599600
2009/1/13,13930.26953,13668.04981,14118.92969,13644.54004,3480885600
2009/1/14,13807.03027,13704.61035,14019.03027,13674.95996,1537668800
2009/1/15,13136.23047,13242.95996,13300.75,12904.04981,4146204000
2009/1/16,13278.96973,13255.50977,13423.24023,13113.4502,3467109600
2009/1/19,13414.08984,13339.99023,13519.17969,13097.5,2194428800
2009/1/20,12854.40039,12959.76953,13160.87012,12816.25,2521573600
2009/1/21,12534.59961,12583.62988,12762.54004,12439.12988,3303948000
2009/1/22,12844.37012,12657.99023,12895.25,12657.09961,1878278600
2009/1/23,12542.00977,12578.59961,12734.79981,12469.83984,2198158200
2009/1/29,13560.07031,13154.42969,13560.07031,13109.26953,2662270000
2009/1/30,12958.08008,13278.20996,13390.12012,12899.57031,3689336800
2009/2/2,13194,12861.49023,13239.5,12733.34961,2005490000
2009/2/3,12991.49023,12776.88965,13065.96973,12729.04004,1562248800
2009/2/4,13029.41992,13063.88965,13108.74023,12975.29981,2070871000
2009/2/5,13084.79004,13178.90039,13492.53027,13018.63965,3384982400
2009/2/6,13535.75977,13655.04004,13660.24023,13322.62012,2428156800
2009/2/9,13865.58984,13769.05957,13865.58984,13561.54004,2692955600
2009/2/10,13787.12012,13880.63965,13976.30957,13663.41016,1957900400
2009/2/11,13546.13965,13539.20996,13600.01953,13363.05957,1808347200
2009/2/12,13439.58008,13228.29981,13478.66016,13174.00977,1755975400
2009/2/13,13314.80957,13554.66992,13576.32031,13314.01953,1546686800
2009/2/16,13559.82031,13455.87988,13559.82031,13257.34961,1357585700
2009/2/17,13195.50977,12945.40039,13195.50977,12933.91016,2353246400
2009/2/18,12783.79004,13016,13031.28027,12712.33008,2274484400
2009/2/19,12873.09961,13023.36035,13055.71973,12788.08008,1587147000
2009/2/20,12719.13965,12699.16992,12816.79004,12669.57031,2053331600
2009/2/23,12777.95996,13175.09961,13207.98047,12777.95996,1931112200
2009/2/24,12789.29004,12798.51953,12814.37012,12634.83984,2134846600
2009/2/25,12979.86035,13005.08008,13148.30957,12858.28027,1779065400
2009/2/26,13070.41016,12894.94043,13071.58008,12691.95996,1974608400
2009/2/27,12929.99023,12811.57031,13032.29981,12799.80957,2698380800
2009/3/2,12522.61035,12317.45996,12576.4502,12296.86035,2194792800
2009/3/3,11967.07031,12033.87988,12192.34961,11849.16992,2342796800
2009/3/4,11880.16992,12331.15039,12423.69043,11880.16992,2882809600
2009/3/5,12488.33008,12211.24023,12488.33008,12163.54981,2667966000
2009/3/6,12041.82031,11921.51953,12146.16016,11921.51953,4178094400
2009/3/9,11872.45996,11344.58008,11927.88965,11344.58008,2071525200
2009/3/10,11542.87988,11694.04981,11747.11035,11542.87988,1845681200
2009/3/11,12228.21973,11930.66016,12228.21973,11904.61035,2685849600
2009/3/12,11905.46973,12001.53027,12040.83984,11848.5,1457479700
2009/3/13,12395.17969,12525.79981,12525.79981,12303.7002,2857842800
2009/3/16,12657.87012,12976.70996,12976.70996,12615.4502,2779295000
2009/3/17,12948.84961,12878.08984,13226.30957,12854.04981,2896963600
2009/3/18,13052.9502,13117.16992,13167.2002,13020.79981,1768493600
2009/3/19,13205.16992,13130.91992,13205.16992,12947.90039,2040964400
2009/3/20,13157.90039,12833.50977,13157.90039,12797.09961,2073348000
2009/3/23,13001.54981,13447.41992,13451.01953,13001.54981,2679863800
2009/3/24,13773.16992,13910.33984,13952.98047,13538.16016,2913007000
2009/3/25,13754.76953,13622.11035,13892.87988,13567.4502,3186137600
2009/3/26,13821.28027,14108.98047,14132.08984,13819.09961,4821728000
2009/3/27,14257.55957,14119.5,14257.55957,13955.66016,3396915200
2009/3/30,13893.15039,13456.33008,13893.15039,13413.48047,2885519600
2009/3/31,13545.36035,13576.01953,13696.69043,13428.30957,2854888800
2009/4/1,13746.17969,13519.54004,13788.41016,13411.79004,2753372400
2009/4/2,13963.33984,14521.96973,14533.33984,13953.55957,3402815600
2009/4/3,14547.51953,14545.69043,14644.82031,14392.19043,3078651200
2009/4/6,14920.83984,14998.04004,15147.05957,14778.50977,2555280400
2009/4/7,14922.08984,14928.96973,14994.75977,14743.70996,2558886200
2009/4/8,14715.7002,14474.86035,14715.7002,14276.34961,2944789200
2009/4/9,14686.48047,14901.41016,14987.41016,14656.16016,2609340200
2009/4/14,15302.13965,15580.16016,15596.33984,15140.38965,3643046400
2009/4/15,15344.58984,15669.62012,15669.84961,15213.38965,2529450200
2009/4/16,15928.82031,15582.99023,15977.12988,15517.38965,2684956000
2009/4/17,15956.45996,15601.26953,15956.45996,15541.30957,3095786800
2009/4/20,15574.32031,15750.91016,15878.40039,15382.95996,2565994000
2009/4/21,15065.58984,15285.88965,15332.26953,15065.58984,2426811200
2009/4/22,15328.83008,14878.4502,15396.28027,14830.58984,3069840800
2009/4/23,14958.24023,15214.45996,15222.2002,14867.58984,2008293600
2009/4/24,15217.37012,15258.84961,15367.48047,15062.29004,1792018400
2009/4/27,15160.69043,14840.41992,15160.69043,14798.90039,2331661200
2009/4/28,15057.25,14555.11035,15078.62988,14457.99023,2818524800
2009/4/29,14767.91992,14956.9502,14983.66016,14714.50977,2413729600
2009/4/30,15369.11035,15520.99023,15587.29004,15204.09961,2932896600
2009/5/4,15869.28027,16381.04981,16387.11914,15855.24023,3324975600
2009/5/5,16572,16430.08008,16580.53906,16295.86035,2520504000
