date,open,close,high,low,volume,return,long_period_return,short_period_return,volume_ratio,Sharpe,future_return,signal
2016-03-23,4196.52,4211.27,4231.39,4175.52,2473323800,0.0025186338434877165,0.007342310129119805,0.006034821102343509,1.0973512718484668,0.5169614173948285,-0.01945256419084984,1
2016-03-24,4180.02,4129.35,4180.02,4128.34,2112826400,-0.01945256419084984,0.003267340877446908,-0.009943323375272409,0.7778578272901789,0.18816727721460128,0.005424582561420088,1
2016-03-25,4127.84,4151.75,4173.56,4124.14,1448894600,0.005424582561420088,0.000957224706980104,-0.003836449261980679,0.665179490987994,0.06177925110226131,-0.015472993316071437,1
2016-03-28,4155.48,4087.51,4180.83,4077.0,1679386800,-0.015472993316071437,-0.0007142421381226402,-0.009833658315167063,0.6050936782832383,-0.042831511980990146,-0.004183476003728481,1
2016-03-29,4097.59,4070.41,4119.21,4058.0,1686183600,-0.004183476003728481,-0.0022257125203141636,-0.004743962252793277,0.6216388746610518,-0.13570681993144038,0.02450858758699992,1
2016-03-30,4106.47,4170.17,4177.53,4105.8,2272910400,0.02450858758699992,-0.0027933241853138773,0.0016173727557333335,0.8763721367266422,-0.18395674320007055,-0.0019471628254963402,1
2016-03-31,4186.11,4162.05,4196.47,4146.57,1998656100,-0.0019471628254963402,-0.001229198906319768,0.006125982919258366,1.016766541363329,-0.08465589802258446,0.004766881704929116,1
2016-04-01,4162.2,4181.89,4183.09,4096.41,1914844000,0.004766881704929116,-0.0009080206403995682,0.009109435488810899,1.1007538484105188,-0.06201893467353495,0.005550122073990416,1
2016-04-05,4149.4,4205.1,4216.12,4137.73,2238488700,0.005550122073990416,0.00266379168314904,0.002789946984474397,1.0842394178818142,0.2181458196719154,-0.008025968466861655,1
2016-04-06,4177.17,4171.35,4191.2,4150.87,1525191100,-0.008025968466861655,0.0007422843933945053,0.0007636784373526254,0.9950605655389422,0.058215740223237104,-0.013300250518417434,1
2016-04-07,4184.33,4115.87,4188.84,4113.9,1474671300,-0.013300250518417434,0.0010526762216307914,-0.005258698970429558,0.932260721624657,0.08552189816019161,-0.005993872498402553,1
2016-04-08,4088.2,4091.2,4107.93,4076.04,1386917400,-0.005993872498402553,0.000794048150963067,-0.009106697161227214,0.7989444266698638,0.06375155156494007,0.012328901055925101,1
2016-04-11,4132.63,4141.64,4184.01,4132.63,2006781300,0.012328901055925101,-0.000945907067761907,-0.0023217406536316285,0.9054629004345197,-0.10572298600591985,-0.0014825045151196647,1
2016-04-12,4141.41,4135.5,4147.15,4118.88,1110562400,-0.0014825045151196647,-0.0008795273091366676,0.0016175080141342946,0.9015639764245195,-0.09838016652247955,0.013180993833877386,1
2016-04-13,4160.14,4190.01,4241.84,4160.14,3030236000,0.013180993833877386,0.0003224887092845138,0.008009130124894273,1.1230347694364153,0.03134127299971187,0.0034510657492463626,1
2016-04-14,4213.07,4204.47,4228.15,4184.17,1416104300,0.0034510657492463626,2.262352003536337e-05,0.0050498516893346945,1.0849877056654487,0.002230815840397236,0.003286977906846733,1
2016-04-15,4211.82,4218.29,4236.88,4196.57,1485626800,0.003286977906846733,0.0016387587162794187,0.0066396791633234935,1.1620664389508675,0.17199713696788493,-0.009437473478589808,1
2016-04-18,4184.53,4178.48,4203.93,4163.0,1641227700,-0.009437473478589808,0.0021905840076833654,-0.0008998099408322376,0.8776879243251884,0.2552100807961447,0.0027880951925103314,1
2016-04-19,4200.41,4190.13,4206.78,4172.98,1132677700,0.0027880951925103314,0.0034451508206709202,-0.0011208001264109146,0.8406264673284641,0.4420687101371158,0.0016658194375829272,1
2016-04-20,4192.27,4197.11,4199.5,4067.38,2877846800,0.0016658194375829272,0.001921853446622038,-0.0016611862828321833,1.038847420567325,0.2852227875853547,-0.0023111140761142845,1
2016-04-21,4160.49,4187.41,4237.52,4143.93,1723566900,-0.0023111140761142845,0.0018034806521942354,0.0007142668513263247,1.0054301379645687,0.2646458092981662,0.006068190122295203,1
2016-04-22,4162.64,4212.82,4224.56,4160.07,1185853800,0.006068190122295203,0.0007873658362539235,0.0018076318279212817,1.1780282000675104,0.15239990007964613,-0.00406141254551573,1
2016-04-25,4193.67,4195.71,4214.41,4156.48,1138451200,-0.00406141254551573,-0.0002858453487120898,-0.00010144549977827062,0.8444186471787891,-0.053938548373688465,0.0037752847551428825,1
2016-04-26,4190.41,4211.55,4226.63,4181.63,1030131000,0.0037752847551428825,-0.0002160872275269256,0.001927354110640785,0.7294684044870077,-0.04033562331517724,-0.004915055027246429,1
2016-04-27,4216.89,4190.85,4218.18,4187.79,917084200,-0.004915055027246429,0.00042997255123641435,-0.0017337276058730922,0.7195850243344112,0.10214109896671404,-0.001601107173962335,1
2016-04-28,4197.6,4184.14,4212.8,4166.02,1129860200,-0.001601107173962335,-0.00019705635825968088,-0.0009136258153552937,0.7177837040552499,-0.04776124623829603,-0.005394178971067087,1
2016-04-29,4171.23,4161.57,4184.79,4160.94,961453700,-0.005394178971067087,-0.0012056275594953972,-0.00397011372409195,0.8680741366482649,-0.27122361601530476,0.007617317502769616,1
2016-05-03,4161.65,4193.27,4217.72,4150.86,1617000100,0.007617317502769616,0.00021271980891658857,0.0002073437859133979,1.084324868136567,0.038719442089028895,-0.0014857140131688817,1
2016-05-04,4181.47,4187.04,4196.02,4177.87,998911500,-0.0014857140131688817,-0.0008664093532925664,0.000245808172844549,1.0711281263891264,-0.17838374012683123,2.388322060453696e-05,1
2016-05-05,4179.38,4187.14,4195.24,4170.42,881965400,2.388322060453696e-05,-0.00028279567241824247,0.002051828903401757,1.0829714975152414,-0.06081442661913661,-0.019805881819093818,1
2016-05-06,4188.26,4104.21,4189.6,4103.18,1509005700,-0.019805881819093818,-0.003651533754452057,-0.007089237537219388,0.9868308127978083,-0.4390699427584447,-0.013378945034488887,1
2016-05-09,4094.4,4049.3,4094.4,4033.4,1410347000,-0.013378945034488887,-0.004860660898343837,-0.01105364787765939,1.0424512878247851,-0.5336452112097334,-0.0037142222112463985,1
2016-05-10,4025.78,4034.26,4059.87,4024.08,960945500,-0.0037142222112463985,-0.0051625344750987024,-0.0122996830216097,1.0856633121089276,-0.5725375319110912,0.001259214825023669,-1
2016-05-11,4046.33,4039.34,4057.54,4028.38,979287900,0.001259214825023669,-0.004212049647085737,-0.005277984140237206,0.9354538380592231,-0.45128005379547,0.005736085598142315,-1
2016-05-12,4022.46,4062.51,4069.88,4005.6,1056528400,0.005736085598142315,-0.0044807970620324945,0.0010936927373065286,0.8968131220460239,-0.5003339489514054,-0.00295876194766298,-1
2016-05-13,4049.33,4050.49,4069.43,4041.55,894104700,-0.00295876194766298,-0.004691232481245937,0.001345512825167668,0.8887569252216507,-0.5276634874097421,0.0015726492350309762,-1
2016-05-16,4035.29,4056.86,4061.89,4030.54,764342900,0.0015726492350309762,-0.004469980193470732,0.0014499909618367706,0.8363445855173595,-0.49417177445223404,-0.003818223946599142,-1
2016-05-17,4053.84,4041.37,4057.53,4027.13,803185200,-0.003818223946599142,-0.0021860290688286354,-0.001734778886410382,0.8362244791195328,-0.36131051321551355,0.008093789977161148,-1
2016-05-18,4029.46,4074.08,4079.78,4009.16,1539050600,0.008093789977161148,0.0008815045042642268,0.001949405088530994,1.0359043088087827,0.18641822635065938,-0.005063719907316577,-1
2016-05-19,4058.2,4053.45,4077.33,4046.44,806652500,-0.005063719907316577,0.0006887191191113441,-0.0002627179589181905,1.0736873619928158,0.13861288367121338,0.0041470845822695335,1
2016-05-20,4042.47,4070.26,4071.31,4036.41,853286500,0.0041470845822695335,0.001101271941575039,0.0023923848840380346,1.1112314266737418,0.21422090737141086,-0.0014200567039943657,1
2016-05-23,4070.25,4064.48,4093.93,4056.85,996282400,-0.0014200567039943657,7.896589841265606e-05,-0.0007788973430138032,0.9310407944144452,0.016578341276281706,-0.008394677793961303,1
2016-05-24,4058.53,4030.36,4059.18,4026.02,821114000,-0.008394677793961303,-0.00069759350820139,-0.001889216638562045,0.946487657445794,-0.12252891546757148,0.004282495856449575,-1
2016-05-25,4058.79,4047.62,4068.87,4042.5,694518300,0.004282495856449575,-0.0003104725622844473,-0.0018440795471686977,0.8997626299116707,-0.052098770173223646,0.002403881787321982,-1
2016-05-26,4043.58,4057.35,4071.3,4034.8,792216100,0.002403881787321982,0.0005783996854185704,-0.0005694333833965818,0.8280608798200938,0.0995337251708971,-0.0009415012261697608,-1
2016-05-27,4055.86,4053.53,4065.73,4044.8,656752700,-0.0009415012261697608,-0.0007123562007715594,0.0019149588058672655,0.8898110374415844,-0.14919780713085815,0.00783761314212561,1
2016-05-30,4060.85,4085.3,4088.88,4035.88,995264700,0.00783761314212561,0.0011306913777201816,0.0030999979010926104,0.9817153982297108,0.21421085979767596,0.03163292781435878,-1
2016-05-31,4086.48,4214.53,4224.48,4086.48,2564584800,0.03163292781435878,0.005057240410875788,0.01284301324343821,1.3082153650005481,0.395601760494113,-0.009609612459752337,-1
2016-06-01,4214.82,4174.03,4223.27,4172.94,1543141300,-0.009609612459752337,0.0038873038743389354,0.009953642832244017,1.4759024354384278,0.2815073591667124,-0.0012937137490626194,1
2016-06-02,4174.14,4168.63,4188.0,4156.7,1006805500,-0.0012937137490626194,0.004901727309324462,0.006909867201847941,1.4459587158568514,0.37725970401173486,0.003449574560467239,1
2016-06-03,4185.63,4183.01,4194.4,4152.36,1286347400,0.003449574560467239,0.0047827385527555565,-0.0024845838827825726,1.0120112246546704,0.3678066431254119,-0.007480259430410197,1
