date,open,close,high,low,volume
2009/3/23,1584.93,1612.28,1613.22,1581.16,370262700
2009/3/24,1628.08,1630.23,1642.94,1612.12,435749000
2009/3/25,1620.78,1589.44,1639.39,1588.16,459600700
2009/3/26,1595.18,1627.91,1628.61,1571.08,384243300
2009/3/27,1642.87,1682.58,1691.01,1636.01,572633300
2009/3/30,1682.63,1680.65,1699.52,1672.77,446100600
2009/3/31,1658.54,1714,1714.87,1647.77,470299900
2009/4/1,1722.39,1736.6,1754.57,1715.03,522187600
2009/4/2,1739.4,1729.53,1752.57,1726.46,483719400
2009/4/3,1733.95,1713.52,1752.8,1684.59,436168100
2009/4/7,1717.02,1728.47,1735.01,1702.36,354637300
2009/4/8,1720.32,1676.18,1763.18,1675.15,438639000
2009/4/9,1668.12,1706.06,1707.54,1654.42,379446200
2009/4/10,1715.75,1782.72,1786.38,1702.91,584488500
2009/4/13,1805.98,1794.83,1807.37,1772.64,566874300
2009/4/14,1788.42,1829.77,1834.96,1767.93,593197600
2009/4/15,1820.55,1917.54,1919.43,1811.22,823270500
2009/4/16,1938.21,1882.45,1939.82,1870.06,747704000
2009/4/17,1878.01,1835.91,1878.22,1810.66,492809100
2009/4/20,1827.74,1903.04,1909.22,1821.05,561597000
2009/4/21,1897.52,1874.96,1904.38,1832.14,753687700
2009/4/22,1876.31,1766.56,1890.52,1748.26,570968000
2009/4/23,1752.9,1780.87,1792.22,1732.32,342624800
2009/4/24,1785.75,1747.52,1787.27,1746.42,225849600
2009/4/27,1741.85,1703.02,1751.12,1696.36,275339500
2009/4/28,1687.18,1715.96,1723.94,1686.04,227078800
2009/4/29,1717.12,1761.76,1764.31,1707.27,281067300
2009/4/30,1766.07,1789.45,1797.57,1757.04,347839000
2009/5/4,1798.47,1840.52,1841.04,1792.94,361705100
2009/5/5,1852.42,1848.27,1859.74,1829.47,373183600
2009/5/6,1843.17,1856.57,1862.93,1833.43,360486800
2009/5/7,1866.41,1844.16,1870.47,1796.19,452071700
2009/5/8,1833.69,1849.75,1860.13,1815.85,393358400
2009/5/11,1860.37,1780.56,1861.86,1778.94,447467500
2009/5/12,1766.13,1816.76,1817.81,1759.87,350227300
2009/5/13,1813.78,1822.84,1830.17,1794.17,327899700
2009/5/14,1815.59,1838.62,1840.27,1810.46,355334500
2009/5/15,1844.48,1853.45,1858.25,1827.31,388497000
2009/5/18,1846.39,1847.55,1852.08,1809.14,327520100
2009/5/19,1860.85,1861.47,1864.73,1837.93,355558300
2009/5/20,1861.46,1843.31,1868.79,1840.91,367495700
2009/5/21,1831,1808.3,1843.2,1789.47,362495600
2009/5/22,1800.35,1829.71,1836.5,1796.78,313101700
2009/5/25,1782.98,1850.39,1851.46,1774.16,367079500
2009/5/26,1853.69,1867.05,1901.49,1848.51,463818500
2009/5/27,1871.42,1854.79,1880.16,1834.68,287582800
2009/6/1,1867.35,1873.91,1876.89,1857.14,338480300
2009/6/2,1877.61,1872.63,1882.83,1857.29,382976600
2009/6/3,1868.01,1867.76,1874.48,1858.4,346191600
2009/6/4,1865.29,1849.2,1870.97,1828.58,317372800
2009/6/5,1850.78,1840.87,1862.7,1830.53,349053400
2009/6/8,1843.57,1847.16,1870.69,1833.07,324647400
2009/6/9,1844.58,1852.53,1852.95,1814.36,432420800
2009/6/10,1851.45,1882.03,1882.75,1847.07,433820800
2009/6/11,1879.17,1876.71,1906.43,1862.75,430848100
2009/6/12,1876.5,1840.21,1876.56,1827,308144900
2009/6/15,1833.06,1862.47,1863.01,1826.7,237451200
2009/6/16,1849.95,1852.35,1859.94,1841.57,213117900
2009/6/17,1850.68,1874.94,1877.6,1845.12,230105100
2009/6/18,1877.05,1884.4,1885.77,1870.46,292846100
2009/6/19,1885.11,1899.4,1902.79,1872.12,344348700
2009/6/22,1908.48,1890.11,1909.02,1884.73,296718500
2009/6/23,1876.78,1878.31,1892.67,1865.67,295087800
2009/6/24,1877.86,1889.11,1892.74,1867.37,319597000
2009/6/25,1889.85,1874.32,1892.31,1866.79,250931400
2009/6/26,1878.99,1879.7,1880.64,1860.78,244614400
2009/6/29,1880.76,1883.4,1884.1,1872.31,259699100
2009/6/30,1884.02,1862.4,1884.42,1858.61,301772700
2009/7/1,1860.53,1873.81,1874.53,1859.58,314862300
2009/7/2,1881.13,1884.24,1885.49,1866.09,422835000
2009/7/3,1873.95,1887.64,1889.7,1869.06,390755600
2009/7/6,1889.77,1897.33,1897.82,1870.17,447019200
2009/7/7,1895.23,1902.44,1913.34,1887.89,461494900
2009/7/8,1893.09,1908.26,1912.65,1880.44,364397400
2009/7/9,1909.38,1957.1,1958.17,1906.14,544250800
2009/7/10,1956.14,1959.3,1976.23,1952.96,504336100
2009/7/13,1956.37,1993.21,2009.5,1953.51,533792700
2009/7/14,2000.51,2013.07,2014.08,1992.09,474764900
2009/7/15,2019.99,2028.46,2036.34,2013.8,573969800
2009/7/16,2041.03,2018.59,2045.38,2015.85,632453500
2009/7/17,2016.7,2058.41,2064.72,2016.7,549616700
2009/7/20,2068.68,2113.06,2117.26,2067.94,644654300
2009/7/21,2112.94,2043.25,2122.41,2033.12,686912900
2009/7/22,2044.25,2063.96,2069.76,2038.05,451772800
2009/7/23,2067.43,2092.74,2093.5,2060.43,431165500
2009/7/24,2099.51,2064.23,2105.83,2031.32,521540000
2009/7/27,2077.86,2105.9,2106.85,2077.86,506104200
2009/7/28,2111.55,2172.31,2181.08,2106.13,783350800
2009/7/29,2170.33,2028.99,2173.88,1986.62,755632800
2009/7/30,2044.69,2115.15,2116.76,2034.91,661516900
2009/7/31,2134.65,2170.22,2179.6,2126.3,737727200
2009/8/3,2178.8,2198.26,2204.84,2151.8,608860600
2009/8/4,2198.8,2204.31,2210.05,2151.8,610399200
2009/8/5,2202.98,2196.93,2232.39,2161.69,592527900
2009/8/6,2184.67,2155.13,2199.07,2133.87,571611000
2009/8/7,2154.95,2094.06,2172.51,2082.86,448191600
2009/8/10,2114.02,2111.62,2131.65,2069.91,331480400
2009/8/11,2119.02,2127.64,2130.6,2096.02,244188700
2009/8/12,2121.92,1995.46,2121.92,1993.11,362995800
2009/8/13,1998.02,1992.26,2016.65,1967.43,262487200
2009/8/14,1998.39,1888.21,2007.65,1887.32,356321200
2009/8/17,1867.35,1774.98,1880.59,1772.59,276799700
2009/8/18,1752.65,1807.99,1813.82,1743.58,245382700
2009/8/19,1809.93,1705.48,1810.56,1685.44,264986900
2009/8/20,1707.98,1775.52,1776.59,1707.98,253957200
2009/8/21,1771.12,1835.33,1836.83,1757.75,322250800
2009/8/24,1834.79,1865.69,1874.8,1819.06,287886000
2009/8/25,1857.13,1898.68,1900.56,1809.02,411718500
2009/8/26,1870.11,1937.99,1953.06,1862.03,387239800
2009/8/27,1935.21,1943.73,1972.02,1915.14,415601500
2009/8/28,1928.08,1883.78,1937.07,1871.92,287635300
2009/8/31,1862.9,1774.01,1862.9,1773.08,253871200
2009/9/1,1746.42,1753.88,1788.81,1733.68,212328000
2009/9/2,1745.38,1760.21,1771.77,1726.47,138475100
2009/9/3,1762.57,1832.85,1841.55,1756.42,242525000
2009/9/4,1832.64,1866.5,1880.23,1822.43,294092200
2009/9/7,1872.2,1886.4,1900.7,1852.54,330060600
2009/9/8,1872.26,1902.39,1903.13,1855.01,302808400
2009/9/9,1903.48,1905.52,1913.22,1882.84,307068300
2009/9/10,1902.82,1890.27,1910.38,1867.31,299918000
2009/9/11,1887.11,1935.32,1953.91,1885.08,390201600
2009/9/14,1953.62,2012.46,2022.84,1944.16,531158400
2009/9/15,2014.7,2033.19,2052.88,2001.53,635427000
2009/9/16,2024.34,2090.72,2120.15,2017.79,802086600
2009/9/17,2118.82,2193.99,2227.73,2118.82,1073045500
2009/9/18,2205.76,2089.78,2211.05,2071.6,1141880100
2009/9/21,2072.49,2121.27,2125.61,2038.9,718117600
2009/9/22,2107.26,2031.46,2110.87,2030.82,556667300
2009/9/23,2019.22,1974.7,2046.33,1957.9,476267000
2009/9/24,1952.27,1934.54,1964.58,1888.39,414777700
2009/9/25,1918.16,1901.21,1932.23,1894.61,315653000
2009/9/28,1906.09,1829.12,1928.82,1817.51,280435000
2009/9/29,1830.26,1799.96,1839.99,1761.29,259807600
2009/9/30,1815.12,1808.17,1838.83,1806.73,234961100
2009/10/9,1844.69,1899.69,1902.27,1836.9,273010300
2009/10/12,1903.95,1922.03,1948.1,1892.73,384214300
2009/10/13,1911.21,1944.07,1945.15,1904.72,261474700
2009/10/14,1950.59,1952.5,1972.71,1940.37,345248400
2009/10/15,1960.43,1953.27,1976.23,1939.84,260804600
2009/10/16,1955.11,1949.57,1959.95,1915.55,301475100
2009/10/19,1948.51,1987.32,1987.74,1939.95,364149000
2009/10/20,1992.4,2017.9,2022.72,1987.63,403303500
2009/10/21,2011.11,1984.59,2018.72,1984.09,353192300
2009/10/22,1977.45,2002.89,2011.94,1966.44,304793900
2009/10/23,2007.29,2031.77,2045.96,2007.29,397384800
2009/10/26,2029.45,2026.87,2031.97,2000.98,384951300
2009/10/27,2012.2,1967.28,2012.2,1966.02,404095800
2009/10/28,1960.35,2000.49,2000.66,1936.8,405535200
2009/10/29,1964.05,1947.33,1971.18,1943.26,276866700
2009/10/30,1968.53,1953.51,1990.5,1950.3,299131600
2009/11/2,1907.13,1993.03,1995.16,1898.49,350205100
2009/11/3,1997.72,2043.45,2046.32,1996.15,457047900
2009/11/4,2058.38,2087.09,2096.93,2054.41,595903900
2009/11/5,2091.85,2113.39,2123.29,2084.81,569614000
2009/11/6,2122.26,2104.1,2128.47,2102.24,506003300
2009/11/9,2104.94,2142.43,2142.69,2101.06,490307500
2009/11/10,2144.99,2128.42,2149.87,2118.55,405947000
2009/11/11,2128.91,2149.72,2154.18,2117.01,414397400
2009/11/12,2149.44,2143.69,2170.19,2134.69,391528800
2009/11/13,2135.55,2164.5,2164.74,2113.31,399710300
2009/11/16,2182.38,2209.38,2212.22,2181.16,523604700
2009/11/17,2218.6,2234.11,2242.06,2202.89,569500900
2009/11/18,2230.57,2220.23,2237.32,2199.5,445025000
2009/11/19,2221.57,2299.94,2300.3,2221.57,708745900
2009/11/20,2294.52,2314.91,2342.78,2282.75,707323400
2009/11/23,2320.9,2352.81,2353.1,2318.51,587145800
2009/11/24,2356.04,2201.82,2357.03,2194.87,741538200
2009/11/25,2194.98,2272.8,2273.56,2179.67,510960700
2009/11/26,2272.27,2163.54,2278.78,2154.92,590436300
2009/11/27,2136.93,2118.66,2195.61,2100.21,453401200
2009/11/30,2138.82,2202.46,2202.78,2138.82,380051700
2009/12/1,2204.68,2274.26,2274.48,2193.42,466762600
2009/12/2,2285.6,2305.03,2313.96,2271.73,523288200
2009/12/3,2295.99,2312.96,2315.08,2279.77,519365900
2009/12/4,2308.36,2232.73,2316.98,2186.77,586035300
2009/12/7,2234.44,2305.26,2309.55,2232.3,516778200
2009/12/8,2301.09,2294.23,2309.66,2261.57,465330000
2009/12/9,2276.1,2285.61,2318.39,2262.1,506039000
2009/12/10,2293.47,2298.17,2309.71,2274.81,336688100
2009/12/11,2305.14,2295.02,2318.53,2282.81,358060200
2009/12/14,2289.98,2276.6,2291.38,2225.73,340491600
2009/12/15,2274.38,2297.78,2311.69,2268.01,317055300
2009/12/16,2294.59,2300.99,2318.5,2287.02,398778400
2009/12/17,2293.8,2244.55,2302.82,2243.89,389622400
2009/12/18,2223.69,2167.07,2228.79,2160.28,319460400
2009/12/21,2163.36,2201.22,2202.88,2158.94,278754100
2009/12/22,2205.33,2185.58,2233.31,2181.32,321649400
2009/12/23,2178.94,2263.4,2264.42,2177.28,379263700
2009/12/24,2262.07,2331.16,2334.43,2262.07,448429900
2009/12/25,2325.33,2376.57,2418.46,2320.31,636605000
2009/12/28,2380.17,2410.84,2412.69,2380.17,514274000
2009/12/29,2407.89,2402.57,2408.32,2369.59,383076500
2009/12/30,2400.39,2378.3,2407.69,2362.86,391730700
2009/12/31,2375.26,2406.34,2410.97,2374.22,412466200
2010/1/4,2419.15,2476.2,2503.65,2404.21,597460600
2010/1/5,2481.91,2540.36,2561.48,2481.79,747861800
2010/1/6,2530.61,2543.74,2572.2,2520.52,617381900
2010/1/7,2531.43,2482.02,2544.22,2463.95,532258300
2010/1/8,2467.51,2560.26,2562,2459.68,538172700
2010/1/11,2575.07,2638.24,2656.8,2565.68,768855600
2010/1/12,2636.24,2668.57,2681.27,2627.73,574244600
2010/1/13,2616.26,2684.24,2719.27,2608.47,666401800
2010/1/14,2693.65,2752.13,2763.07,2686.45,685293900
2010/1/15,2753.41,2744.2,2764.18,2722.6,461472800
2010/1/18,2737.56,2784.73,2785.54,2718.16,511600900
2010/1/19,2781.97,2767.01,2786.53,2749.62,467966700
2010/1/20,2768.74,2602.81,2768.74,2593.74,672142000
2010/1/21,2599.76,2597.64,2627.89,2574.8,410250700
2010/1/22,2560.63,2523.87,2585.58,2473.75,463117100
2010/1/25,2504.77,2506.1,2553.84,2496.93,275162900
2010/1/26,2511.22,2426.71,2531.61,2402.87,383111200
2010/1/27,2421.49,2426.96,2471.32,2405.37,282147800
2010/1/28,2431.68,2490.17,2497.19,2426.44,272692400
2010/1/29,2471.49,2509.45,2546.99,2465.84,340396400
2010/2/1,2490.51,2440.93,2491,2412.89,352917200
2010/2/2,2451.08,2423.87,2480.55,2418.57,284942300
2010/2/3,2422.66,2430.16,2436.48,2319.08,297031500
2010/2/4,2417.31,2458.96,2486.54,2395.25,323343500
2010/2/5,2401.95,2423.75,2448.9,2386,295434600
2010/2/8,2414.74,2395.85,2433.45,2388.72,220645900
2010/2/9,2389.34,2393.05,2418.49,2374.69,223911600
2010/2/10,2406.11,2428.07,2428.61,2391.68,165250500
2010/2/11,2427.9,2413.53,2436.46,2409.69,146072500
2010/2/12,2422.1,2453.42,2455.12,2420.51,177901300
2010/2/22,2449.78,2438.49,2461.69,2429.96,195477400
2010/2/23,2433.59,2490.44,2491.8,2400.59,312498300
2010/2/24,2471.09,2544.3,2545.72,2460.65,332169700
2010/2/25,2555.5,2567.05,2571.19,2550.61,344342000
2010/2/26,2561.38,2576.54,2592.85,2550.24,242539600
2010/3/1,2575.99,2611.3,2619.99,2575.87,362874700
2010/3/2,2612.42,2624.63,2636.62,2605.65,432781800
2010/3/3,2625.98,2682.26,2686.76,2625.98,465016700
2010/3/4,2687.91,2564.38,2692.06,2552.12,581915900
2010/3/5,2564.4,2579.51,2602.98,2540.69,415842300
2010/3/8,2581.69,2606.57,2611.39,2579.27,319127800
2010/3/9,2608.52,2595.22,2613.32,2575.36,386231800
2010/3/10,2596.06,2561.86,2626.72,2540.05,354914200
2010/3/11,2563.3,2537.39,2568.39,2505.7,263719300
2010/3/12,2536.38,2497.48,2546.2,2495.5,259552900
2010/3/15,2494.04,2470.15,2499.89,2454.3,212451500
2010/3/16,2472.36,2493.78,2498.61,2452.66,190629900
2010/3/17,2496.05,2600.06,2604.33,2493.44,465454100
2010/3/18,2635.54,2650.22,2685.36,2634.44,988958500
2010/3/19,2637.82,2679.35,2683.9,2631.16,817965400
2010/3/22,2677.19,2723.35,2734.52,2669.13,794765700
2010/3/23,2726.61,2699.04,2730.26,2688.05,608213500
2010/3/24,2703.36,2703.87,2723.59,2688.36,500606400
2010/3/25,2694.23,2677.12,2714.91,2672.03,503794900
2010/3/26,2663.95,2726.89,2728.28,2661.06,422589900
2010/3/29,2731.04,2724.61,2739.33,2708.07,370817500
2010/3/30,2718.95,2750.36,2752.08,2714.53,510866200
2010/3/31,2750.26,2776.39,2791.41,2746.76,516471100
2010/4/1,2776.13,2817.1,2820.57,2776.1,592061800
2010/4/2,2818.69,2827.19,2849.24,2802.1,614453900
2010/4/6,2828.12,2805.22,2828.89,2777.93,405556400
2010/4/7,2805.7,2814.1,2820.36,2785.71,343784600
2010/4/8,2816.61,2838.69,2857.43,2805.71,468554900
2010/4/9,2835.25,2909.92,2917.34,2834.59,611603900
2010/4/12,2915.67,2983.52,2986.98,2915.67,670444500
2010/4/13,2991.14,2901.65,3000.68,2822.83,678891200
2010/4/14,2884.97,2931.7,2946.98,2876.72,359239600
2010/4/15,2930.87,2903.99,2946.47,2882.59,442267800
2010/4/16,2890.42,2934.71,2960.51,2877.04,382028400
2010/4/19,2900.87,2825.44,2955.22,2823.58,503742200
2010/4/20,2826.2,2946.93,2947.63,2785.6,467186100
2010/4/21,2951.96,3034.84,3041.46,2949.77,638905000
2010/4/22,3022.79,3060.07,3094.32,3004.39,611139700
2010/4/23,3052.56,2998.63,3079.64,2985.47,467168300
2010/4/26,3001.9,3018.61,3035.91,2986.04,363504000
2010/4/27,3013.95,2960.9,3013.95,2902.07,436930300
2010/4/28,2926.81,2954.18,3023.46,2913.14,418681000
2010/4/29,2959.68,2817.18,2970.18,2810.71,545187800
2010/4/30,2781.62,2728.58,2790,2648.33,458514900
2010/5/4,2656.47,2697.43,2749.12,2640.62,306537200
2010/5/5,2654.01,2780.76,2781.61,2650.33,354326600
2010/5/6,2780.65,2719.69,2798.29,2715.97,386799600
2010/5/7,2647.46,2657.84,2736.78,2629.89,374588900
2010/5/10,2648.9,2564.58,2678.96,2499.85,348730200
2010/5/11,2620.67,2496.69,2629.76,2480.87,337893300
2010/5/12,2467.91,2437,2505.62,2408.94,254405300
2010/5/13,2436.79,2493.26,2493.67,2396.29,247132800
2010/5/14,2485.7,2555.18,2576.84,2473.96,366317500
2010/5/17,2509.14,2380.64,2528.01,2378.51,330193100
2010/5/18,2369.69,2411.35,2419.96,2300.63,315824200
2010/5/19,2387.14,2424.77,2472.1,2371.29,340708100
2010/5/20,2397.7,2374.15,2458.46,2365.84,296949900
2010/5/21,2288.77,2440.68,2440.84,2278.55,385255800
2010/5/24,2454.44,2539.7,2551.43,2454.44,442441100
2010/5/25,2519.51,2520.5,2555.3,2485.41,410574300
2010/5/26,2512.67,2538.91,2546.37,2485.3,359137700
2010/5/27,2525.63,2599.12,2612.78,2484.57,535386900
2010/5/28,2620.58,2589.71,2629.79,2575.19,428136700
2010/5/31,2568.67,2470.64,2584.53,2469.41,325451300
2010/6/1,2443.32,2416.57,2473.11,2356.54,359495700
2010/6/2,2397.96,2484.62,2485.55,2387.9,363618000
2010/6/3,2497.18,2476.75,2549.47,2475.91,469926000
2010/6/4,2462.36,2527.89,2534.14,2457.27,393955100
2010/6/7,2467.22,2574.33,2580.34,2459.67,449021900
2010/6/8,2574.78,2602.74,2604.65,2541.52,427582400
2010/6/9,2612.51,2636.92,2637.65,2570.58,471054200
2010/6/10,2618.62,2639.32,2668.05,2611.29,429734100
2010/6/11,2653.16,2599.28,2663.25,2597.85,343587100
2010/6/17,2618.95,2564.51,2627.06,2562.26,223472300
2010/6/18,2559.26,2443.83,2561.24,2427.43,300336500
2010/6/21,2434.42,2521.87,2522.92,2398.97,288563700
2010/6/22,2516.84,2540.8,2563.84,2506.54,259438100
2010/6/23,2530.23,2534.33,2577.87,2495.14,269596200
2010/6/24,2540.59,2534.39,2552.04,2509.95,230057300
2010/6/25,2525.33,2498.1,2541.34,2476.59,230131400
2010/6/28,2486.43,2441.32,2501.15,2425.2,168546400
2010/6/29,2442.37,2307.22,2452.33,2302.93,332584300
2010/6/30,2277.55,2278.16,2293.46,2252.93,252202700
2010/7/1,2278.19,2246.26,2303.45,2243.08,245002600
2010/7/2,2239.63,2209.12,2248.52,2115.91,278743000
2010/7/5,2184.09,2192.65,2207.62,2158.92,193798800
2010/7/6,2179.55,2250.49,2251,2176.53,242761900
2010/7/7,2246.34,2271.68,2273.78,2228.92,220100800
2010/7/8,2275.06,2232.99,2275.59,2212.69,178515000
2010/7/9,2236.47,2297.74,2298.15,2219.26,291398400
2010/7/12,2310.69,2334.25,2352.88,2302.25,287274000
2010/7/13,2319.5,2314.43,2330.44,2286.7,265725300
2010/7/14,2329.17,2337.61,2369.65,2323.6,262174000
2010/7/15,2339.78,2273.97,2359.29,2271.95,261491100
2010/7/16,2258.27,2281.66,2289.64,2225.85,215645100
2010/7/19,2255.16,2336.22,2342.17,2241.12,293694600
2010/7/20,2341.74,2407.48,2408.97,2341.64,445380900
2010/7/21,2414.01,2424.55,2454.61,2411.67,565954300
2010/7/22,2411.36,2456.95,2457.23,2399.95,436492000
2010/7/23,2457.26,2450.33,2460.31,2423.25,393016000
2010/7/26,2453.17,2484.03,2489.44,2448.65,372220200
2010/7/27,2481.82,2490.07,2509.74,2465.65,378560800
2010/7/28,2488.15,2534.33,2536.63,2480.62,431899300
2010/7/29,2538.96,2544.94,2546.98,2512.53,410468300
2010/7/30,2548.1,2559.41,2565.78,2532.94,337529700
2010/8/2,2562.95,2598.73,2600.33,2560.19,513886100
2010/8/3,2610.17,2551.31,2626.7,2549.36,564815100
2010/8/4,2539.43,2601.75,2602.93,2534.81,569221500
2010/8/5,2596.22,2587.5,2614.15,2566.53,522158200
2010/8/6,2580.07,2650.72,2651.16,2561.53,557814600
2010/8/9,2647.27,2674.61,2679.09,2642.74,474955200
2010/8/10,2674.63,2564.97,2675.71,2564.16,503799400
2010/8/11,2556.66,2617.83,2618.86,2556.66,399071200
2010/8/12,2586.04,2602.14,2650.45,2575.77,442253300
2010/8/13,2599.24,2632.84,2635.31,2565.3,361109500
2010/8/16,2630.76,2683.77,2692.14,2622.97,437947200
2010/8/17,2688.23,2704.45,2717.95,2680.63,462164100
2010/8/18,2703.67,2715.8,2728.3,2676.62,536959000
2010/8/19,2707.32,2703.74,2728.34,2687.73,460713800
2010/8/20,2690.55,2625.3,2693.02,2620.09,384060500
2010/8/23,2620.4,2643.05,2660.03,2617.23,351812200
2010/8/24,2643.84,2674.76,2687.76,2621.2,427747100
2010/8/25,2656.33,2608.63,2680.65,2605.63,438084000
2010/8/26,2613.98,2635.43,2649.63,2601.61,405688000
2010/8/27,2629.14,2651.34,2657.95,2613.78,359775000
2010/8/30,2666.55,2727.58,2728.33,2666.22,556406400
2010/8/31,2725.83,2738.01,2750.64,2714.7,551388700
2010/9/1,2751.73,2714.03,2761.82,2676.69,616237100
2010/9/2,2733.06,2770.61,2786.53,2724.24,597075400
2010/9/3,2776.77,2803.37,2807.22,2741.47,630375500
2010/9/6,2817.35,2782.53,2824.43,2763.45,582245100
2010/9/7,2782.93,2808.57,2809.39,2760.63,477317400
2010/9/8,2792.79,2820.14,2826.02,2784.02,456799900
2010/9/9,2838.82,2809.12,2872.23,2803.63,629176900
2010/9/10,2803.6,2809.68,2817.03,2756.21,480513200
2010/9/13,2812.51,2907.3,2909.82,2811.7,544407000
2010/9/14,2919.63,2941.84,2953.55,2905.35,624593900
2010/9/15,2936.97,2876.89,2936.97,2864.97,583663800
2010/9/16,2871.18,2803.31,2889.61,2762.05,492225800
2010/9/17,2807.74,2791.87,2818.95,2774.59,261595900
2010/9/20,2800.38,2754.65,2820.19,2752.57,279373400
2010/9/21,2741.84,2737.15,2772.36,2732.98,286637200
2010/9/27,2753.17,2816.42,2817.05,2739.25,339352900
2010/9/28,2809.42,2818.29,2844.9,2793.37,462121800
2010/9/29,2812.16,2784.47,2818.03,2772.36,382762800
2010/9/30,2765.34,2815.02,2815.51,2758.79,312242700
2010/10/8,2838.03,2871.61,2887.8,2830.71,404258500
2010/10/11,2880.74,2864.82,2898.36,2829.78,577174200
2010/10/12,2856.64,2891.63,2903.19,2846.57,509468200
2010/10/13,2892.29,2894.3,2898.43,2845.64,592165400
2010/10/14,2895.23,2796.36,2900.79,2791.12,508323100
2010/10/15,2782.24,2800.55,2830.84,2772.99,464715000
2010/10/18,2798.88,2741.14,2800.82,2697.06,489537400
2010/10/19,2745.13,2878.36,2880.94,2742.15,575826500
2010/10/20,2849.56,2894.36,2927.32,2839.81,662363200
2010/10/21,2898.99,2916.59,2935.93,2887.6,505323600
2010/10/22,2925.37,2979.46,2997.34,2910.63,640253300
2010/10/25,3031.87,3073.48,3089.11,3031.87,829031700
2010/10/26,3083.33,3132.39,3132.89,3058.45,903132300
2010/10/27,3129.79,3070.51,3160.47,3062.27,729140200
2010/10/28,3059.6,3116.16,3129,3059.6,640125200
2010/10/29,3127.95,3194.68,3213.96,3127.95,766008700
2010/11/1,3204.93,3320.01,3321.18,3204.93,814041700
2010/11/2,3330.83,3231.45,3338.69,3230.18,941778400
2010/11/3,3213.27,3148.95,3241.74,3145.26,601964200
2010/11/4,3152.49,3295.91,3299.4,3152.49,702351900
2010/11/5,3319.55,3338.68,3349.05,3305.86,734237100
2010/11/8,3359.46,3396.04,3397.17,3344.94,736847200
2010/11/9,3395.16,3421.26,3423.32,3371.04,764753900
2010/11/10,3403.29,3423.36,3431.52,3364.99,674422600
2010/11/11,3410.76,3373.69,3484.97,3373.11,763997700
2010/11/12,3352.62,3159.44,3385.49,3144.73,858476100
2010/11/15,3175.84,3271.65,3273.99,3161.64,605210600
2010/11/16,3268.4,3095.5,3268.4,3076.93,640344200
2010/11/17,3045.08,2965.29,3103.83,2936.75,469439600
2010/11/18,2993.17,3043.79,3045.42,2966.17,385818800
